source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,All ages,12339496,6228011,6111485,5748743,3214275,2534468,5886875,2889468,2997407,633496,107856,525640,70382,16412,53970,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,0-9,2711435,1374308,1337127,2711435,1374308,1337127,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,Oct-14,1547308,807529,739779,1530395,803906,726489,15591,3212,12379,844,229,615,478,182,296,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,15-19,1220693,645332,575361,982100,622721,359379,232807,22096,210711,2271,235,2036,3515,280,3235,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,20-24,1078406,528945,549461,366823,295823,71000,693598,230846,462752,8331,1007,7324,9654,1269,8385,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,25-29,1074200,512024,562176,95395,78485,16910,949886,429181,520705,16427,2118,14309,12492,2240,10252,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,30-34,868661,437320,431341,20511,15126,5385,813676,416830,396846,22991,3070,19921,11483,2294,9189,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,35-39,878606,429256,449350,7654,4880,2774,827607,417735,409872,33457,4461,28996,9888,2180,7708,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,40-44,673660,359114,314546,4861,2837,2024,619034,347887,271147,42084,6289,35795,7681,2101,5580,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,45-49,593986,303257,290729,2934,1724,1210,533715,291661,242054,52356,8256,44100,4981,1616,3365,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,50-54,481576,251026,230550,2432,1332,1100,396214,235562,160652,79043,12702,66341,3887,1430,2457,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,55-59,325016,148720,176296,1351,706,645,262895,137286,125609,58927,9939,48988,1843,789,1054,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,60-64,374561,181262,193299,2544,1132,1412,250762,159726,91036,119032,19452,99580,2223,952,1271,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,65-69,206386,94127,112259,1575,723,852,133705,80530,53175,70163,12432,57731,943,442,501,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,70-74,171991,89218,82773,1797,815,982,94738,72400,22338,74670,15606,59064,786,397,389,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,75-79,52201,26763,25438,805,483,322,29222,20949,8273,21964,5219,16745,210,112,98,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,80+,61062,29002,32060,2144,1176,968,28338,21009,7329,30306,6704,23602,274,113,161,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,Age not stated,19748,10808,8940,13987,8098,5889,5087,2558,2529,630,137,493,44,15,29,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,Less than 18,4952985,2560878,2392107,4872594,2551985,2320609,77173,8273,68900,1612,337,1275,1606,283,1323,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Total,Less than 21,5884775,3014907,2869868,5395690,2937110,2458580,475683,76217,399466,5885,756,5129,7517,824,6693,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,All ages,10219409,5164491,5054918,4678963,2628346,2050617,4936448,2425387,2511061,540581,95889,444692,63417,14869,48548,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,0-9,2292949,1162775,1130174,2292949,1162775,1130174,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,Oct-14,1271783,668971,602812,1258255,666221,592034,12485,2449,10036,649,163,486,394,138,256,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,15-19,968642,518910,449732,762716,499517,263199,200732,18966,181766,1989,202,1787,3205,225,2980,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,20-24,861259,421004,440255,259336,219405,39931,585972,199548,386424,7155,898,6257,8796,1153,7643,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,25-29,875372,416848,458524,62153,52805,9348,787887,360136,427751,14034,1865,12169,11298,2042,9256,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,30-34,718183,359941,358242,13167,9856,3311,675110,345315,329795,19527,2676,16851,10379,2094,8285,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,35-39,721341,354069,367272,4945,3260,1685,680053,344946,335107,27485,3891,23594,8858,1972,6886,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,40-44,558783,296880,261903,3473,2110,1363,513651,287330,226321,34785,5538,29247,6874,1902,4972,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,45-49,492618,249182,243436,2056,1287,769,443044,239208,203836,43078,7222,35856,4440,1465,2975,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,50-54,407469,211555,195914,1795,1043,752,335767,197935,137832,66428,11278,55150,3479,1299,2180,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,55-59,278921,126452,152469,1003,560,443,226403,116360,110043,49835,8793,41042,1680,739,941,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,60-64,325144,157739,167405,2007,931,1076,218506,138594,79912,102630,17351,85279,2001,863,1138,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,65-69,182239,83303,98936,1216,562,654,118725,71163,47562,61441,11173,50268,857,405,452,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,70-74,151686,79617,72069,1385,623,762,84005,64548,19457,65600,14086,51514,696,360,336,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,75-79,45689,23621,22068,608,378,230,25714,18476,7238,19181,4670,14511,186,97,89,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,80+,52526,25337,27189,1591,877,714,24446,18391,6055,26253,5967,20286,236,102,134,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,Age not stated,14805,8287,6518,10308,6136,4172,3948,2022,1926,511,116,395,38,13,25,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,Less than 18,4115823,2137683,1978140,4047917,2130761,1917156,65185,6461,58724,1305,254,1051,1416,207,1209,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,Less than 21,4861657,2503098,2358559,4442902,2435845,2007057,406873,65926,340947,5039,629,4410,6843,698,6145,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,All ages,2120087,1063520,1056567,1069780,585929,483851,950427,464081,486346,92915,11967,80948,6965,1543,5422,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,0-9,418486,211533,206953,418486,211533,206953,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,Oct-14,275525,138558,136967,272140,137685,134455,3106,763,2343,195,66,129,84,44,40,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,15-19,252051,126422,125629,219384,123204,96180,32075,3130,28945,282,33,249,310,55,255,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,20-24,217147,107941,109206,107487,76418,31069,107626,31298,76328,1176,109,1067,858,116,742,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,25-29,198828,95176,103652,33242,25680,7562,161999,69045,92954,2393,253,2140,1194,198,996,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,30-34,150478,77379,73099,7344,5270,2074,138566,71515,67051,3464,394,3070,1104,200,904,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,35-39,157265,75187,82078,2709,1620,1089,147554,72789,74765,5972,570,5402,1030,208,822,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,40-44,114877,62234,52643,1388,727,661,105383,60557,44826,7299,751,6548,807,199,608,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,45-49,101368,54075,47293,878,437,441,90671,52453,38218,9278,1034,8244,541,151,390,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,50-54,74107,39471,34636,637,289,348,60447,37627,22820,12615,1424,11191,408,131,277,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,55-59,46095,22268,23827,348,146,202,36492,20926,15566,9092,1146,7946,163,50,113,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,60-64,49417,23523,25894,537,201,336,32256,21132,11124,16402,2101,14301,222,89,133,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,65-69,24147,10824,13323,359,161,198,14980,9367,5613,8722,1259,7463,86,37,49,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,70-74,20305,9601,10704,412,192,220,10733,7852,2881,9070,1520,7550,90,37,53,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,75-79,6512,3142,3370,197,105,92,3508,2473,1035,2783,549,2234,24,15,9,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,80+,8536,3665,4871,553,299,254,3892,2618,1274,4053,737,3316,38,11,27,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,Age not stated,4943,2521,2422,3679,1962,1717,1139,536,603,119,21,98,6,2,4,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,Less than 18,837162,423195,413967,824677,421224,403453,11988,1812,10176,307,83,224,190,76,114,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,Less than 21,1023118,511809,511309,952788,501265,451523,68810,10291,58519,846,127,719,674,126,548,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,All ages,6188,3590,2598,3270,1907,1363,2795,1646,1149,108,30,78,15,7,8,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,0-9,1559,801,758,1559,801,758,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Oct-14,777,396,381,770,394,376,6,2,4,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,15-19,614,357,257,515,337,178,97,20,77,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,20-24,525,309,216,221,194,27,299,114,185,4,1,3,1,0,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,25-29,642,363,279,139,121,18,500,241,259,1,1,0,2,0,2,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,30-34,533,319,214,36,34,2,490,284,206,4,0,4,3,1,2,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,35-39,531,337,194,9,7,2,507,325,182,11,2,9,4,3,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,40-44,324,222,102,6,6,0,308,214,94,9,2,7,1,0,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,45-49,253,170,83,5,5,0,229,161,68,16,2,14,3,2,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,50-54,177,134,43,1,1,0,161,127,34,15,6,9,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,55-59,112,92,20,1,1,0,108,90,18,3,1,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,60-64,56,38,18,0,0,0,48,36,12,8,2,6,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,65-69,32,20,12,0,0,0,20,15,5,12,5,7,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,70-74,23,15,8,1,1,0,9,8,1,12,5,7,1,1,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,75-79,12,5,7,0,0,0,5,3,2,7,2,5,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,80+,10,6,4,2,1,1,6,5,1,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Age not stated,8,6,2,5,4,1,2,1,1,1,1,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Less than 18,2695,1396,1299,2655,1390,1265,38,6,32,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,Less than 21,3105,1640,1465,2922,1599,1323,178,41,137,4,0,4,1,0,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,All ages,3062,1769,1293,1639,943,696,1356,802,554,64,21,43,3,3,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,0-9,844,442,402,844,442,402,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,Oct-14,364,183,181,362,183,179,2,0,2,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,15-19,284,159,125,240,150,90,43,9,34,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,20-24,266,149,117,100,86,14,165,63,102,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,25-29,319,182,137,59,52,7,259,129,130,1,1,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,30-34,241,146,95,15,13,2,224,133,91,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,35-39,244,165,79,3,2,1,235,160,75,5,2,3,1,1,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,40-44,151,108,43,6,6,0,142,101,41,3,1,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,45-49,122,74,48,5,5,0,103,66,37,13,2,11,1,1,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,50-54,93,66,27,0,0,0,82,63,19,11,3,8,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,55-59,57,46,11,1,1,0,55,44,11,1,1,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,60-64,31,22,9,0,0,0,27,21,6,4,1,3,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,65-69,21,13,8,0,0,0,12,9,3,9,4,5,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,70-74,13,9,4,1,1,0,4,3,1,7,4,3,1,1,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,75-79,4,1,3,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,80+,4,1,3,1,0,1,1,1,0,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,Age not stated,4,3,1,2,2,0,1,0,1,1,1,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,Less than 18,1364,707,657,1353,705,648,11,2,9,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,Less than 21,1563,825,738,1480,803,677,82,22,60,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,All ages,3126,1821,1305,1631,964,667,1439,844,595,44,9,35,12,4,8,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,0-9,715,359,356,715,359,356,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,Oct-14,413,213,200,408,211,197,4,2,2,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,15-19,330,198,132,275,187,88,54,11,43,1,0,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,20-24,259,160,99,121,108,13,134,51,83,3,1,2,1,0,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,25-29,323,181,142,80,69,11,241,112,129,0,0,0,2,0,2,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,30-34,292,173,119,21,21,0,266,151,115,2,0,2,3,1,2,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,35-39,287,172,115,6,5,1,272,165,107,6,0,6,3,2,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,40-44,173,114,59,0,0,0,166,113,53,6,1,5,1,0,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,45-49,131,96,35,0,0,0,126,95,31,3,0,3,2,1,1,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,50-54,84,68,16,1,1,0,79,64,15,4,3,1,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,55-59,55,46,9,0,0,0,53,46,7,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,60-64,25,16,9,0,0,0,21,15,6,4,1,3,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,65-69,11,7,4,0,0,0,8,6,2,3,1,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,70-74,10,6,4,0,0,0,5,5,0,5,1,4,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,75-79,8,4,4,0,0,0,4,3,1,4,1,3,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,80+,6,5,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,Age not stated,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,Less than 18,1331,689,642,1302,685,617,27,4,23,2,0,2,0,0,0,0,0,0
C-02_(SC)_Arunachal_Pradesh,C0502SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,Less than 21,1542,815,727,1442,796,646,96,19,77,3,0,3,1,0,1,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,All ages,1825949,943674,882275,1009672,569604,440068,723630,357497,366133,86072,14889,71183,6575,1684,4891,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,0-9,438765,223872,214893,438765,223872,214893,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,Oct-14,238870,122021,116849,236555,121489,115066,2002,438,1564,221,57,164,92,37,55,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,15-19,185052,98402,86650,165799,96332,69467,18787,1985,16802,238,44,194,228,41,187,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,20-24,156922,81493,75429,91972,67277,24695,63571,13993,49578,682,128,554,697,95,602,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,25-29,154094,75292,78802,45790,36902,8888,105716,37856,67860,1589,351,1238,999,183,816,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,30-34,130406,65417,64989,17485,14521,2964,109109,50074,59035,2739,578,2161,1073,244,829,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,35-39,130162,67909,62253,6408,5024,1384,117864,61777,56087,4825,853,3972,1065,255,810,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,40-44,92962,51817,41145,2241,1501,740,83818,49096,34722,6131,1024,5107,772,196,576,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,45-49,78879,43594,35285,1050,654,396,69641,41551,28090,7633,1221,6412,555,168,387,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,50-54,58431,31888,26543,617,372,245,48431,30025,18406,9040,1368,7672,343,123,220,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,55-59,42350,22408,19942,350,201,149,33728,20806,12922,8030,1308,6722,242,93,149,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,60-64,42056,20235,21821,445,237,208,27845,18074,9771,13563,1833,11730,203,91,112,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,65-69,28725,14214,14511,321,169,152,18038,12399,5639,10250,1593,8657,116,53,63,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,70-74,23223,12063,11160,309,163,146,12887,9967,2920,9935,1880,8055,92,53,39,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,75-79,10216,5639,4577,199,125,74,5648,4467,1181,4337,1030,3307,32,17,15,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,80+,13232,6521,6711,356,197,159,6017,4682,1335,6796,1608,5188,63,34,29,0,0,0
C-02_(SC)_Assam,C0502SC,18,00,0000,State - ASSAM  18,Total,Age not stated,1604,889,715,1010,568,442,528,307,221,63,13,50,3,1,2,0,0,0
