source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,All ages,29469,15127,14342,15927,8637,7290,12205,6050,6155,1231,411,820,106,29,77,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,0-9,5409,2810,2599,5409,2810,2599,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,10-14,3190,1661,1529,3181,1658,1523,8,3,5,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,15-19,2995,1528,1467,2929,1521,1408,60,6,54,5,1,4,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,20-24,2689,1341,1348,2013,1180,833,653,161,492,10,0,10,13,0,13,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,25-29,2774,1322,1452,1127,685,442,1606,631,975,22,5,17,19,1,18,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,30-34,2297,1155,1142,477,305,172,1759,825,934,44,21,23,17,4,13,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,35-39,2524,1262,1262,337,211,126,2103,1031,1072,66,16,50,18,4,14,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,40-44,1826,943,883,165,95,70,1587,824,763,67,22,45,7,2,5,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,45-49,1787,1020,767,136,81,55,1528,901,627,116,35,81,7,3,4,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,50-54,980,519,461,38,21,17,807,436,371,128,61,67,7,1,6,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,55-59,861,469,392,23,14,9,696,401,295,139,51,88,3,3,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,60-64,792,392,400,18,10,8,591,319,272,176,58,118,7,5,2,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,65-69,639,327,312,14,8,6,434,264,170,186,50,136,5,5,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,70-74,335,171,164,11,7,4,202,127,75,122,37,85,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,75-79,199,116,83,5,1,4,108,78,30,85,37,48,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,80+,125,61,64,1,1,0,60,42,18,63,17,46,1,1,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Age not stated,47,30,17,43,29,14,3,1,2,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Less than 18,10345,5377,4968,10312,5370,4942,30,7,23,3,0,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Less than 21,12411,6394,6017,12211,6361,5850,191,32,159,6,1,5,3,0,3,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,All ages,28456,14563,13893,15307,8272,7035,11818,5852,5966,1226,411,815,105,28,77,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,0-9,5236,2717,2519,5236,2717,2519,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,10-14,3106,1623,1483,3097,1620,1477,8,3,5,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,15-19,2886,1479,1407,2822,1473,1349,58,5,53,5,1,4,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,20-24,2505,1237,1268,1864,1084,780,618,153,465,10,0,10,13,0,13,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,25-29,2615,1229,1386,1048,619,429,1527,604,923,21,5,16,19,1,18,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,30-34,2214,1101,1113,462,292,170,1691,784,907,44,21,23,17,4,13,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,35-39,2431,1216,1215,335,209,126,2012,987,1025,66,16,50,18,4,14,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,40-44,1776,906,870,162,92,70,1540,790,750,67,22,45,7,2,5,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,45-49,1738,991,747,135,80,55,1483,873,610,113,35,78,7,3,4,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,50-54,968,511,457,38,21,17,796,428,368,127,61,66,7,1,6,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,55-59,855,464,391,23,14,9,691,397,294,139,51,88,2,2,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,60-64,788,389,399,18,10,8,587,316,271,176,58,118,7,5,2,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,65-69,638,327,311,13,8,5,434,264,170,186,50,136,5,5,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,70-74,335,171,164,11,7,4,202,127,75,122,37,85,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,75-79,199,116,83,5,1,4,108,78,30,85,37,48,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,80+,125,61,64,1,1,0,60,42,18,63,17,46,1,1,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Age not stated,41,25,16,37,24,13,3,1,2,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Less than 18,10027,5217,4810,9995,5211,4784,29,6,23,3,0,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Less than 21,12003,6193,5810,11809,6161,5648,185,31,154,6,1,5,3,0,3,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,All ages,1013,564,449,620,365,255,387,198,189,5,0,5,1,1,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,0-9,173,93,80,173,93,80,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,10-14,84,38,46,84,38,46,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,15-19,109,49,60,107,48,59,2,1,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,20-24,184,104,80,149,96,53,35,8,27,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,25-29,159,93,66,79,66,13,79,27,52,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,30-34,83,54,29,15,13,2,68,41,27,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,35-39,93,46,47,2,2,0,91,44,47,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,40-44,50,37,13,3,3,0,47,34,13,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,45-49,49,29,20,1,1,0,45,28,17,3,0,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,50-54,12,8,4,0,0,0,11,8,3,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,55-59,6,5,1,0,0,0,5,4,1,0,0,0,1,1,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,60-64,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,65-69,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,70-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,Age not stated,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,Less than 18,318,160,158,317,159,158,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Urban,Less than 21,408,201,207,402,200,202,6,1,5,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,All ages,5024104,2548295,2475809,2447439,1352453,1094986,2354898,1151788,1203110,198755,37466,161289,23012,6588,16424,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,0-9,1338788,684090,654698,1338788,684090,654698,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,10-14,634396,342685,291711,626234,340927,285307,7707,1621,6086,278,70,208,177,67,110,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,15-19,447380,231229,216151,336850,215739,121111,108380,15171,93209,807,122,685,1343,197,1146,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,20-24,410952,189770,221182,97623,78681,18942,306910,109801,197109,3069,562,2507,3350,726,2624,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,25-29,435164,208119,227045,22974,18212,4762,401558,187573,213985,6398,1247,5151,4234,1087,3147,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,30-34,356813,179780,177033,6212,4042,2170,337687,173050,164637,9191,1700,7491,3723,988,2735,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,35-39,345669,173892,171777,3058,1791,1267,326712,168850,157862,12761,2330,10431,3138,921,2217,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,40-44,257759,137756,120003,2216,1280,936,237866,132844,105022,15439,2835,12604,2238,797,1441,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,45-49,221170,113840,107330,1355,815,540,200424,109120,91304,17828,3342,14486,1563,563,1000,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,50-54,170016,90904,79112,1014,584,430,142350,85275,57075,25452,4615,20837,1200,430,770,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,55-59,111459,50486,60973,578,297,281,92691,46711,45980,17643,3252,14391,547,226,321,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,60-64,124115,61436,62679,1054,442,612,87253,54524,32729,35103,6205,28898,705,265,440,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,65-69,67193,30400,36793,617,273,344,46825,26472,20353,19413,3530,15883,338,125,213,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,70-74,53981,28796,25185,631,296,335,33403,24189,9214,19670,4191,15479,277,120,157,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,75-79,17177,8690,8487,276,165,111,10808,7140,3668,6029,1358,4671,64,27,37,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,80+,22414,10882,11532,853,451,402,12024,8344,3680,9440,2043,7397,97,44,53,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,Age not stated,9658,5540,4118,7106,4368,2738,2300,1103,1197,234,64,170,18,5,13,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,Less than 18,2232602,1169609,1062993,2193052,1164204,1028848,38380,5158,33222,533,117,416,637,130,507,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Total,Less than 21,2583328,1330833,1252495,2355454,1282920,1072534,222985,47065,175920,2114,358,1756,2775,490,2285,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,All ages,4646923,2353939,2292984,2252429,1242678,1009751,2186272,1069270,1117002,186462,35683,150779,21760,6308,15452,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,0-9,1245780,636043,609737,1245780,636043,609737,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,10-14,580731,313785,266946,573424,312165,261259,6890,1487,5403,260,68,192,157,65,92,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,15-19,407379,210389,196990,304520,195706,108814,100842,14384,86458,750,112,638,1267,187,1080,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,20-24,375576,173011,202565,85612,69292,16320,283942,102488,181454,2847,531,2316,3175,700,2475,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,25-29,399922,191536,208386,20146,15884,4262,369802,173414,196388,5954,1194,4760,4020,1044,2976,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,30-34,329496,165335,164161,5651,3644,2007,311756,159107,152649,8581,1635,6946,3508,949,2559,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,35-39,319184,160510,158674,2846,1657,1189,301471,155733,145738,11905,2239,9666,2962,881,2081,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,40-44,239407,127288,112119,2078,1193,885,220847,122636,98211,14352,2698,11654,2130,761,1369,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,45-49,206370,105902,100468,1270,765,505,186955,101406,85549,16665,3191,13474,1480,540,940,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,50-54,159153,84738,74415,967,561,406,133305,79405,53900,23752,4366,19386,1129,406,723,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,55-59,105449,47653,57796,538,279,259,87772,44027,43745,16614,3131,13483,525,216,309,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,60-64,117159,58002,59157,972,405,567,82533,51421,31112,32992,5922,27070,662,254,408,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,65-69,64018,28939,35079,572,256,316,44714,25190,19524,18415,3375,15040,317,118,199,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,70-74,51072,27297,23775,572,271,301,31690,22953,8737,18552,3959,14593,258,114,144,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,75-79,16287,8231,8056,247,152,95,10278,6775,3503,5700,1278,4422,62,26,36,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,80+,21102,10198,10904,771,407,364,11332,7826,3506,8906,1923,6983,93,42,51,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,Age not stated,8838,5082,3756,6463,3998,2465,2143,1018,1125,217,61,156,15,5,10,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,Less than 18,2062555,1079873,982682,2025985,1074824,951161,35478,4816,30662,497,109,388,595,124,471,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Rural,Less than 21,2382840,1227020,1155820,2171891,1181982,989909,206385,44235,162150,1958,336,1622,2606,467,2139,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,All ages,377181,194356,182825,195010,109775,85235,168626,82518,86108,12293,1783,10510,1252,280,972,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,0-9,93008,48047,44961,93008,48047,44961,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,10-14,53665,28900,24765,52810,28762,24048,817,134,683,18,2,16,20,2,18,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,15-19,40001,20840,19161,32330,20033,12297,7538,787,6751,57,10,47,76,10,66,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,20-24,35376,16759,18617,12011,9389,2622,22968,7313,15655,222,31,191,175,26,149,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,25-29,35242,16583,18659,2828,2328,500,31756,14159,17597,444,53,391,214,43,171,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,30-34,27317,14445,12872,561,398,163,25931,13943,11988,610,65,545,215,39,176,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,35-39,26485,13382,13103,212,134,78,25241,13117,12124,856,91,765,176,40,136,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,40-44,18352,10468,7884,138,87,51,17019,10208,6811,1087,137,950,108,36,72,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,45-49,14800,7938,6862,85,50,35,13469,7714,5755,1163,151,1012,83,23,60,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,50-54,10863,6166,4697,47,23,24,9045,5870,3175,1700,249,1451,71,24,47,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,55-59,6010,2833,3177,40,18,22,4919,2684,2235,1029,121,908,22,10,12,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,60-64,6956,3434,3522,82,37,45,4720,3103,1617,2111,283,1828,43,11,32,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,65-69,3175,1461,1714,45,17,28,2111,1282,829,998,155,843,21,7,14,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,70-74,2909,1499,1410,59,25,34,1713,1236,477,1118,232,886,19,6,13,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,75-79,890,459,431,29,13,16,530,365,165,329,80,249,2,1,1,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,80+,1312,684,628,82,44,38,692,518,174,534,120,414,4,2,2,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,Age not stated,820,458,362,643,370,273,157,85,72,17,3,14,3,0,3,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,Less than 18,170047,89736,80311,167067,89380,77687,2902,342,2560,36,8,28,42,6,36,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,00,0000,State - ANDHRA PRADESH  28,Urban,Less than 21,200488,103813,96675,183563,100938,82625,16600,2830,13770,156,22,134,169,23,146,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,All ages,705158,352017,353141,411501,217730,193771,263130,126892,136238,27130,6339,20791,3397,1056,2341,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,0-9,201920,102338,99582,201920,102338,99582,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10-14,96627,48450,48177,95592,48202,47390,938,214,724,54,14,40,43,20,23,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,15-19,75250,37868,37382,67808,36359,31449,7296,1468,5828,66,19,47,80,22,58,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,20-24,50531,23712,26819,25284,16180,9104,24687,7426,17261,246,52,194,314,54,260,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,25-29,54198,24908,29290,10318,7245,3073,42777,17397,25380,616,154,462,487,112,375,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,30-34,43344,21051,22293,3624,2627,997,38338,18112,20226,971,216,755,411,96,315,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,35-39,43480,21572,21908,1976,1415,561,39480,19688,19792,1562,347,1215,462,122,340,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,00,0000,State - ARUNACHAL PRADESH  12,Total,40-44,31883,16546,15337,1226,880,346,28300,15140,13160,1999,413,1586,358,113,245,0,0,0
