source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,5-19,4343548,2252591,2090957,30475,18110,12365,20626,11025,9601,2624146,1457192,1166954,637350,343040,294310,222363,88277,134086,808588,334947,473641
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,5,290572,147680,142892,281,152,129,152,67,85,94508,48921,45587,1553,869,684,666,307,359,193412,97364,96048
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,6,301939,153981,147958,631,334,297,379,207,172,190413,98913,91500,1183,649,534,546,233,313,108787,53645,55142
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,7,312678,159642,153036,836,478,358,593,286,307,263344,136732,126612,1618,829,789,657,266,391,45630,21051,24579
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,8,361230,181212,180018,1145,615,530,939,450,489,311470,160044,151426,4424,2159,2265,1795,659,1136,41457,17285,24172
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,9,309128,157215,151913,1130,633,497,1045,544,501,272390,142038,130352,5657,2640,3017,2508,906,1602,26398,10454,15944
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,10,389627,202940,186687,2023,1135,888,1884,966,918,313504,170741,142763,19945,9545,10400,8215,3130,5085,44056,17423,26633
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,11,252817,133001,119816,1285,715,570,1311,668,643,207653,115564,92089,14313,6117,8196,5993,1930,4063,22262,8007,14255
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,12,368039,192238,175801,2837,1579,1258,2389,1224,1165,254567,146172,108395,44195,19968,24227,18188,6271,11917,45863,17024,28839
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,13,270986,139203,131783,2297,1268,1029,1799,869,930,180773,104416,76357,39088,16990,22098,15696,4990,10706,31333,10670,20663
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,14,265839,140147,125692,2734,1566,1168,1967,1070,897,155611,93119,62492,53070,25519,27551,19903,7186,12717,32554,11687,20867
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,15,271480,147839,123641,3230,1974,1256,1926,1080,846,120456,74605,45851,78956,43938,35018,27595,11650,15945,39317,14592,24725
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,16,251533,133500,118033,3062,1915,1147,1737,972,765,90335,55461,34874,85812,48502,37310,29448,12553,16895,41139,14097,27042
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,17,171229,97702,73527,2105,1448,657,1114,694,420,61397,39303,22094,58099,36391,21708,18686,8844,9842,29828,11022,18806
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,18,354507,179747,174760,4569,2868,1701,2285,1328,957,70444,46361,24083,157970,88581,69389,50045,20508,29537,69194,20101,49093
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Total,19,171944,86544,85400,2310,1430,880,1106,600,506,37281,24802,12479,71467,40343,31124,22422,8844,13578,37358,10525,26833
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,5-19,3572877,1864967,1707910,26294,15359,10935,18826,10034,8792,2093095,1182134,910961,594297,313388,280909,208596,80454,128142,631769,263598,368171
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,5,242960,123410,119550,191,100,91,118,49,69,76095,39438,36657,1297,709,588,582,257,325,164677,82857,81820
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,6,256539,130924,125615,509,270,239,323,174,149,162545,84767,77778,1018,544,474,501,212,289,91643,44957,46686
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,7,264201,134780,129421,661,371,290,521,241,280,222848,115805,107043,1447,736,711,610,242,368,38114,17385,20729
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,8,306712,154131,152581,940,499,441,868,417,451,264248,136319,127929,4093,1965,2128,1715,621,1094,34848,14310,20538
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,9,262040,133841,128199,961,539,422,988,513,475,230500,121080,109420,5367,2487,2880,2396,846,1550,21828,8376,13452
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,10,324521,169546,154975,1728,954,774,1755,901,854,258085,141939,116146,18894,8894,10000,7866,2943,4923,36193,13915,22278
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,11,207045,110057,96988,1104,606,498,1237,627,610,167315,95072,72243,13570,5706,7864,5754,1803,3951,18065,6243,11822
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,12,304131,159829,144302,2507,1370,1137,2236,1140,1096,202431,119141,83290,42108,18757,23351,17458,5909,11549,37391,13512,23879
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,13,220786,114669,106117,2047,1115,932,1692,811,881,140062,83953,56109,37148,15848,21300,15001,4676,10325,24836,8266,16570
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,14,215300,114870,100430,2439,1383,1056,1824,994,830,117387,73351,44036,50255,23750,26505,18895,6691,12204,24500,8701,15799
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,15,219607,121339,98268,2866,1733,1133,1761,993,768,86547,56772,29775,74191,40691,33500,26052,10771,15281,28190,10379,17811
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,16,200495,108303,92192,2659,1629,1030,1590,889,701,60601,40166,20435,80333,44728,35605,27563,11461,16102,27749,9430,18319
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,17,130989,76295,54694,1811,1226,585,983,617,366,39002,26883,12119,53361,32810,20551,17276,7961,9315,18556,6798,11758
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,18,285282,146271,139011,3968,2439,1529,1998,1168,830,44135,31841,12294,145945,80055,65890,46302,18320,27982,42934,12448,30486
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Rural,19,132269,66702,65567,1903,1125,778,932,500,432,21294,15607,5687,65270,35708,29562,20625,7741,12884,22245,6021,16224
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,5-19,770671,387624,383047,4181,2751,1430,1800,991,809,531051,275058,255993,43053,29652,13401,13767,7823,5944,176819,71349,105470
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,5,47612,24270,23342,90,52,38,34,18,16,18413,9483,8930,256,160,96,84,50,34,28735,14507,14228
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,6,45400,23057,22343,122,64,58,56,33,23,27868,14146,13722,165,105,60,45,21,24,17144,8688,8456
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,7,48477,24862,23615,175,107,68,72,45,27,40496,20927,19569,171,93,78,47,24,23,7516,3666,3850
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,8,54518,27081,27437,205,116,89,71,33,38,47222,23725,23497,331,194,137,80,38,42,6609,2975,3634
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,9,47088,23374,23714,169,94,75,57,31,26,41890,20958,20932,290,153,137,112,60,52,4570,2078,2492
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,10,65106,33394,31712,295,181,114,129,65,64,55419,28802,26617,1051,651,400,349,187,162,7863,3508,4355
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,11,45772,22944,22828,181,109,72,74,41,33,40338,20492,19846,743,411,332,239,127,112,4197,1764,2433
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,12,63908,32409,31499,330,209,121,153,84,69,52136,27031,25105,2087,1211,876,730,362,368,8472,3512,4960
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,13,50200,24534,25666,250,153,97,107,58,49,40711,20463,20248,1940,1142,798,695,314,381,6497,2404,4093
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,14,50539,25277,25262,295,183,112,143,76,67,38224,19768,18456,2815,1769,1046,1008,495,513,8054,2986,5068
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,15,51873,26500,25373,364,241,123,165,87,78,33909,17833,16076,4765,3247,1518,1543,879,664,11127,4213,6914
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,16,51038,25197,25841,403,286,117,147,83,64,29734,15295,14439,5479,3774,1705,1885,1092,793,13390,4667,8723
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,17,40240,21407,18833,294,222,72,131,77,54,22395,12420,9975,4738,3581,1157,1410,883,527,11272,4224,7048
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,18,69225,33476,35749,601,429,172,287,160,127,26309,14520,11789,12025,8526,3499,3743,2188,1555,26260,7653,18607
C-12_(SC)_Andhra_Pradesh,C0312SC,28,00,0000,State - ANDHRA PRADESH  28,Urban,19,39675,19842,19833,407,305,102,174,100,74,15987,9195,6792,6197,4635,1562,1797,1103,694,15113,4504,10609
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,5-19,2244,1194,1050,7,7,0,4,3,1,1320,731,589,146,116,30,48,22,26,719,315,404
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,5,179,91,88,0,0,0,0,0,0,45,30,15,2,2,0,0,0,0,132,59,73
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,6,173,95,78,0,0,0,1,1,0,78,45,33,0,0,0,1,1,0,93,48,45
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,7,197,96,101,0,0,0,0,0,0,127,60,67,1,0,1,0,0,0,69,36,33
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,8,179,97,82,0,0,0,0,0,0,119,67,52,2,2,0,1,0,1,57,28,29
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,9,125,62,63,0,0,0,1,1,0,95,47,48,0,0,0,1,1,0,28,13,15
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,10,218,113,105,0,0,0,1,0,1,172,91,81,2,1,1,0,0,0,43,21,22
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,11,126,59,67,0,0,0,0,0,0,102,52,50,0,0,0,2,0,2,22,7,15
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,12,174,86,88,0,0,0,0,0,0,133,67,66,6,4,2,2,0,2,33,15,18
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,13,127,68,59,0,0,0,0,0,0,93,57,36,4,1,3,3,0,3,27,10,17
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,14,132,70,62,2,2,0,0,0,0,97,56,41,7,3,4,4,2,2,22,7,15
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,15,140,80,60,2,2,0,1,1,0,70,44,26,17,11,6,6,3,3,44,19,25
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,16,128,71,57,0,0,0,0,0,0,68,42,26,12,10,2,8,4,4,40,15,25
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,17,91,48,43,0,0,0,0,0,0,50,28,22,12,10,2,5,2,3,24,8,16
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,18,173,114,59,2,2,0,0,0,0,45,31,14,58,52,6,12,7,5,56,22,34
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Total,19,82,44,38,1,1,0,0,0,0,26,14,12,23,20,3,3,2,1,29,7,22
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,5-19,1091,576,515,4,4,0,3,2,1,544,307,237,68,53,15,37,16,21,435,194,241
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,5,100,53,47,0,0,0,0,0,0,16,11,5,1,1,0,0,0,0,83,41,42
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,6,97,52,45,0,0,0,1,1,0,28,16,12,0,0,0,1,1,0,67,34,33
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,7,87,44,43,0,0,0,0,0,0,47,24,23,0,0,0,0,0,0,40,20,20
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,8,108,58,50,0,0,0,0,0,0,66,38,28,1,1,0,1,0,1,40,19,21
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,9,51,27,24,0,0,0,1,1,0,37,19,18,0,0,0,1,1,0,12,6,6
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,10,100,53,47,0,0,0,1,0,1,73,37,36,0,0,0,0,0,0,26,16,10
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,11,67,36,31,0,0,0,0,0,0,51,30,21,0,0,0,2,0,2,14,6,8
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,12,85,39,46,0,0,0,0,0,0,60,29,31,3,2,1,0,0,0,22,8,14
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,13,54,26,28,0,0,0,0,0,0,41,24,17,0,0,0,2,0,2,11,2,9
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,14,58,29,29,2,2,0,0,0,0,37,23,14,3,1,2,3,1,2,13,2,11
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,15,62,34,28,1,1,0,0,0,0,22,12,10,8,5,3,6,3,3,25,13,12
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,16,59,33,26,0,0,0,0,0,0,24,17,7,6,5,1,5,2,3,24,9,15
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,17,35,15,20,0,0,0,0,0,0,16,8,8,6,4,2,3,0,3,10,3,7
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,18,84,51,33,1,1,0,0,0,0,18,13,5,26,22,4,10,6,4,29,9,20
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Rural,19,44,26,18,0,0,0,0,0,0,8,6,2,14,12,2,3,2,1,19,6,13
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5-19,1153,618,535,3,3,0,1,1,0,776,424,352,78,63,15,11,6,5,284,121,163
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,5,79,38,41,0,0,0,0,0,0,29,19,10,1,1,0,0,0,0,49,18,31
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,6,76,43,33,0,0,0,0,0,0,50,29,21,0,0,0,0,0,0,26,14,12
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,7,110,52,58,0,0,0,0,0,0,80,36,44,1,0,1,0,0,0,29,16,13
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,8,71,39,32,0,0,0,0,0,0,53,29,24,1,1,0,0,0,0,17,9,8
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,9,74,35,39,0,0,0,0,0,0,58,28,30,0,0,0,0,0,0,16,7,9
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,10,118,60,58,0,0,0,0,0,0,99,54,45,2,1,1,0,0,0,17,5,12
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,11,59,23,36,0,0,0,0,0,0,51,22,29,0,0,0,0,0,0,8,1,7
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,12,89,47,42,0,0,0,0,0,0,73,38,35,3,2,1,2,0,2,11,7,4
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,13,73,42,31,0,0,0,0,0,0,52,33,19,4,1,3,1,0,1,16,8,8
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,14,74,41,33,0,0,0,0,0,0,60,33,27,4,2,2,1,1,0,9,5,4
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,15,78,46,32,1,1,0,1,1,0,48,32,16,9,6,3,0,0,0,19,6,13
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,16,69,38,31,0,0,0,0,0,0,44,25,19,6,5,1,3,2,1,16,6,10
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,17,56,33,23,0,0,0,0,0,0,34,20,14,6,6,0,2,2,0,14,5,9
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,18,89,63,26,1,1,0,0,0,0,27,18,9,32,30,2,2,1,1,27,13,14
C-12_(SC)_Arunachal_Pradesh,C0312SC,12,00,0000,State - ARUNACHAL PRADESH  12,Urban,19,38,18,20,1,1,0,0,0,0,18,8,10,9,8,1,0,0,0,10,1,9
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,5-19,666337,344399,321938,3545,2546,999,11342,6484,4858,375218,197735,177483,31648,26524,5124,26648,15121,11527,217936,95989,121947
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,5,47792,24562,23230,30,18,12,51,24,27,8196,4371,3825,237,169,68,126,57,69,39152,19923,19229
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,6,48319,24810,23509,100,65,35,132,60,72,20149,10567,9582,161,97,64,138,75,63,27639,13946,13693
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,7,49833,25461,24372,133,79,54,340,170,170,33781,17630,16151,98,65,33,159,78,81,15322,7439,7883
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,8,55960,28888,27072,181,94,87,541,291,250,40503,21498,19005,177,107,70,288,141,147,14270,6757,7513
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,9,40511,20255,20256,160,110,50,479,238,241,31986,16328,15658,169,100,69,218,89,129,7499,3390,4109
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,10,60803,31421,29382,240,148,92,946,502,444,45164,23963,21201,545,383,162,732,394,338,13176,6031,7145
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,11,33308,16861,16447,135,88,47,632,323,309,26257,13672,12585,327,211,116,459,205,254,5498,2362,3136
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,12,60027,31241,28786,324,231,93,1338,763,575,41450,22181,19269,1259,903,356,1675,922,753,13981,6241,7740
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,13,38778,19205,19573,209,135,74,900,492,408,26916,13763,13153,1056,768,288,1369,724,645,8328,3323,5005
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,14,45954,23293,22661,271,191,80,1291,742,549,28215,14604,13611,2259,1767,492,2370,1302,1068,11548,4687,6861
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,15,41985,21901,20084,335,247,88,1172,680,492,21863,11467,10396,3427,2851,576,3205,1891,1314,11983,4765,7218
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,16,42723,22578,20145,392,291,101,1153,688,465,19214,10076,9138,4746,4089,657,3947,2321,1626,13271,5113,8158
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,17,26173,14197,11976,285,232,53,778,471,307,10639,5783,4856,3470,3046,424,2658,1620,1038,8343,3045,5298
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,18,52226,28430,23796,515,419,96,1108,721,387,14724,8311,6413,9757,8545,1212,6601,3865,2736,19521,6569,12952
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Total,19,21945,11296,10649,235,198,37,481,319,162,6161,3521,2640,3960,3423,537,2703,1437,1266,8405,2398,6007
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,5-19,573185,296549,276636,3139,2269,870,11164,6366,4798,313429,165638,147791,26998,22838,4160,25453,14304,11149,193002,85134,107868
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,5,42241,21668,20573,22,13,9,50,24,26,6517,3492,3025,211,150,61,121,55,66,35320,17934,17386
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,6,42865,21974,20891,84,55,29,128,56,72,17064,8911,8153,147,87,60,137,75,62,25305,12790,12515
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,7,43781,22361,21420,115,68,47,334,167,167,28974,15115,13859,90,62,28,156,77,79,14112,6872,7240
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,8,49266,25394,23872,152,80,72,538,289,249,35015,18539,16476,152,98,54,283,138,145,13126,6250,6876
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,9,35254,17591,17663,147,99,48,471,232,239,27485,13999,13486,133,81,52,207,84,123,6811,3096,3715
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,10,52800,27304,25496,215,130,85,934,494,440,38646,20529,18117,438,328,110,699,375,324,11868,5448,6420
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,11,28119,14240,13879,114,74,40,625,320,305,21835,11403,10432,258,175,83,432,194,238,4855,2074,2781
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,12,51955,27068,24887,286,203,83,1322,753,569,35193,18851,16342,1038,793,245,1608,887,721,12508,5581,6927
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,13,32687,16232,16455,181,121,60,889,484,405,22158,11421,10737,869,661,208,1304,684,620,7286,2861,4425
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,14,39104,19911,19193,245,179,66,1277,735,542,23302,12173,11129,1914,1542,372,2264,1235,1029,10102,4047,6055
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,15,35583,18651,16932,305,224,81,1159,675,484,17781,9394,8387,2934,2492,442,3070,1800,1270,10334,4066,6268
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,16,36215,19260,16955,360,269,91,1134,675,459,15445,8219,7226,4104,3568,536,3785,2206,1579,11387,4323,7064
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,17,21462,11686,9776,256,211,45,760,458,302,8032,4409,3623,2973,2607,366,2520,1518,1002,6921,2483,4438
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,18,44041,24065,19976,449,366,83,1080,700,380,11460,6545,4915,8413,7354,1059,6317,3656,2661,16322,5444,10878
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Rural,19,17812,9144,8668,208,177,31,463,304,159,4522,2638,1884,3324,2840,484,2550,1320,1230,6745,1865,4880
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Urban,5-19,93152,47850,45302,406,277,129,178,118,60,61789,32097,29692,4650,3686,964,1195,817,378,24934,10855,14079
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Urban,5,5551,2894,2657,8,5,3,1,0,1,1679,879,800,26,19,7,5,2,3,3832,1989,1843
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Urban,6,5454,2836,2618,16,10,6,4,4,0,3085,1656,1429,14,10,4,1,0,1,2334,1156,1178
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Urban,7,6052,3100,2952,18,11,7,6,3,3,4807,2515,2292,8,3,5,3,1,2,1210,567,643
C-12_(SC)_Assam,C0312SC,18,00,0000,State - ASSAM  18,Urban,8,6694,3494,3200,29,14,15,3,2,1,5488,2959,2529,25,9,16,5,3,2,1144,507,637
