source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Divorced/Separated | Persons | 14,Males | 15,Females | 16,Unspecified | Persons | 17,Males | 18,Females | 19
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Total,Less than 21,10094113,5142167,4951946,9575079,5019817,4555262,500686,117664,383022,6723,1836,4887,11625,2850,8775,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,All ages,16648056,8307443,8340613,8123500,4348545,3774955,7576395,3728832,3847563,837185,193643,643542,110976,36423,74553,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,0-9,4218970,2126153,2092817,4218970,2126153,2092817,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,10-14,2100483,1074605,1025878,2077340,1067953,1009387,21238,6068,15170,1316,331,985,589,253,336,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,15-19,1487415,773358,714057,1266627,727864,538763,213606,43815,169791,2231,606,1625,4951,1073,3878,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,20-24,1268540,616462,652078,382466,297420,85046,859618,310492,549126,9427,3451,5976,17029,5099,11930,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,25-29,1265273,627523,637750,103396,83410,19986,1125397,531211,594186,17562,6526,11036,18918,6376,12542,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,30-34,1204248,582456,621792,26035,18064,7971,1135000,550949,584051,26143,8065,18078,17070,5378,11692,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,35-39,1110871,568062,542809,10383,6158,4225,1047831,546897,500934,37926,10359,27567,14731,4648,10083,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,40-44,852879,433152,419727,5670,3219,2451,793414,415787,377627,43296,10787,32509,10499,3359,7140,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,45-49,744757,374941,369816,3417,2033,1384,675029,356377,318652,58182,13653,44529,8129,2878,5251,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,50-54,600178,302842,297336,2329,1379,950,514596,282099,232497,77089,17072,60017,6164,2292,3872,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,55-59,500681,237384,263297,1549,898,651,411146,215814,195332,83812,18960,64852,4174,1712,2462,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,60-64,476198,218813,257385,2689,1389,1300,331137,189008,142129,138512,26953,111559,3860,1463,2397,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,65-69,338410,150885,187525,2144,1074,1070,213307,124703,88604,120627,24262,96365,2332,846,1486,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,70-74,234988,107679,127309,1812,942,870,123975,83194,40781,107842,22994,84848,1359,549,810,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,75-79,105181,46606,58575,1025,590,435,54520,33893,20627,49119,11910,37209,517,213,304,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,80+,115901,53546,62355,3243,1646,1597,48968,34202,14766,63138,17449,45689,552,249,303,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,Age not stated,23083,12976,10107,14405,8353,6052,7613,4323,3290,963,265,698,102,35,67,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 18,7249600,3684493,3565107,7168910,3665630,3503280,76523,17769,58754,2240,553,1687,1927,541,1386,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Rural,Less than 21,8165683,4146149,4019534,7720083,4037332,3682751,429516,104637,324879,5763,1638,4125,10321,2542,7779,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,All ages,4185747,2166775,2018972,2144026,1197051,946975,1864166,936165,928001,156650,29086,127564,20905,4473,16432,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,0-9,868347,446491,421856,868347,446491,421856,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,10-14,504854,258332,246522,500548,257047,243501,3811,1121,2690,305,71,234,190,93,97,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,15-19,444309,235083,209226,411281,229949,181332,32127,4928,27199,355,74,281,546,132,414,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,20-24,402948,211314,191634,232809,163004,69805,166456,47576,118880,1394,314,1080,2289,420,1869,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,25-29,371677,187286,184391,86639,69612,17027,278896,116228,162668,3026,767,2259,3116,679,2437,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,30-34,338032,173265,164767,22757,17813,4944,306840,153629,153211,4990,1138,3852,3445,685,2760,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,35-39,313971,161638,152333,7067,4768,2299,295562,154683,140879,7935,1492,6443,3407,695,2712,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,40-44,243266,132039,111227,3245,1976,1269,227703,127945,99758,9743,1602,8141,2575,516,2059,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,45-49,201252,107696,93556,1997,1185,812,184217,104163,80054,13222,1988,11234,1816,360,1456,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,50-54,148380,81604,66776,1365,781,584,129030,77909,51121,16661,2621,14040,1324,293,1031,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,55-59,110007,57105,52902,805,455,350,91930,53557,38373,16542,2923,13619,730,170,560,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,60-64,92728,45136,47592,998,510,488,66002,40436,25566,25016,4006,21010,712,184,528,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,65-69,63682,30426,33256,785,395,390,41404,26065,15339,21112,3860,17252,381,106,275,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,70-74,40353,19524,20829,741,421,320,21843,15449,6394,17558,3582,13976,211,72,139,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,75-79,17538,8408,9130,430,272,158,9005,6133,2872,8045,1980,6065,58,23,35,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,80+,19404,8662,10742,1079,598,481,7671,5395,2276,10576,2634,7942,78,35,43,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,Age not stated,4999,2766,2233,3133,1774,1359,1669,948,721,170,34,136,27,10,17,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 18,1640792,844472,796320,1628018,841575,786443,11904,2624,9280,485,108,377,385,165,220,0,0,0
C-02_Chhattisgarh,C0402,22,00,0000,State - CHHATTISGARH  22,Urban,Less than 21,1928430,996018,932412,1854996,982485,872511,71170,13027,58143,960,198,762,1304,308,996,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,All ages,220490,121666,98824,110357,63789,46568,103236,56480,46756,5976,997,4979,921,400,521,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,0-9,54994,27765,27229,54994,27765,27229,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,10-14,22764,11935,10829,22609,11892,10717,140,40,100,10,3,7,5,0,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,15-19,19967,11313,8654,16798,10480,6318,3102,819,2283,27,10,17,40,4,36,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,20-24,27032,16762,10270,10911,9395,1516,15904,7293,8611,75,16,59,142,58,84,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,25-29,25146,15557,9589,3785,3429,356,21055,12008,9047,118,29,89,188,91,97,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,30-34,18006,10441,7565,603,459,144,17074,9884,7190,181,38,143,148,60,88,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,35-39,14739,8418,6321,192,129,63,14117,8189,5928,302,52,250,128,48,80,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,40-44,10351,5702,4649,108,63,45,9796,5551,4245,370,48,322,77,40,37,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,45-49,8327,4534,3793,62,35,27,7706,4399,3307,493,68,425,66,32,34,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,50-54,5682,3034,2648,39,18,21,5016,2883,2133,585,107,478,42,26,16,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,55-59,4564,2270,2294,28,15,13,3797,2127,1670,711,111,600,28,17,11,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,60-64,3702,1623,2079,50,21,29,2578,1433,1145,1053,161,892,21,8,13,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,65-69,2495,1160,1335,38,21,17,1608,998,610,838,135,703,11,6,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,70-74,1427,590,837,24,9,15,738,475,263,656,102,554,9,4,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,75-79,579,255,324,12,7,5,301,194,107,259,52,207,7,2,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,80+,611,254,357,32,13,19,274,172,102,297,65,232,8,4,4,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Age not stated,104,53,51,72,38,34,30,15,15,1,0,1,1,0,1,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Less than 18,88530,45484,43046,87740,45316,42424,755,160,595,19,6,13,16,2,14,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Total,Less than 21,104836,55243,49593,98111,53120,44991,6587,2089,4498,61,22,39,77,12,65,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,All ages,170027,91832,78195,86583,48802,37781,77534,41809,35725,5095,855,4240,815,366,449,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,0-9,44398,22216,22182,44398,22216,22182,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,10-14,18608,9723,8885,18491,9691,8800,103,29,74,9,3,6,5,0,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,15-19,15581,8552,7029,13018,7925,5093,2502,614,1888,23,9,14,38,4,34,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,20-24,19799,12081,7718,7498,6394,1104,12110,5619,6491,61,13,48,130,55,75,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,25-29,17500,10798,6702,2317,2042,275,14919,8649,6270,101,24,77,163,83,80,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,30-34,12761,7158,5603,400,289,111,12089,6784,5305,145,30,115,127,55,72,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,35-39,11011,6093,4918,124,81,43,10541,5927,4614,238,42,196,108,43,65,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,40-44,7981,4232,3749,77,39,38,7520,4115,3405,321,44,277,63,34,29,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,45-49,6704,3569,3135,44,24,20,6180,3455,2725,419,61,358,61,29,32,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,50-54,4539,2391,2148,25,9,16,3987,2268,1719,489,91,398,38,23,15,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,55-59,3782,1855,1927,20,13,7,3114,1725,1389,622,100,522,26,17,9,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,60-64,3119,1315,1804,41,18,23,2130,1150,980,927,139,788,21,8,13,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,65-69,2115,964,1151,30,16,14,1321,820,501,753,122,631,11,6,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,70-74,1145,459,686,18,6,12,577,370,207,542,80,462,8,3,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,75-79,441,200,241,6,3,3,224,152,72,204,43,161,7,2,5,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,80+,469,190,279,25,8,17,196,124,72,240,54,186,8,4,4,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Age not stated,74,36,38,51,28,23,21,8,13,1,0,1,1,0,1,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Less than 18,71677,36512,35165,71045,36398,34647,601,106,495,15,6,9,16,2,14,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Rural,Less than 21,83946,43625,40321,78634,41997,36637,5187,1596,3591,51,20,31,74,12,62,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,All ages,50463,29834,20629,23774,14987,8787,25702,14671,11031,881,142,739,106,34,72,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,0-9,10596,5549,5047,10596,5549,5047,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,10-14,4156,2212,1944,4118,2201,1917,37,11,26,1,0,1,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,15-19,4386,2761,1625,3780,2555,1225,600,205,395,4,1,3,2,0,2,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,20-24,7233,4681,2552,3413,3001,412,3794,1674,2120,14,3,11,12,3,9,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,25-29,7646,4759,2887,1468,1387,81,6136,3359,2777,17,5,12,25,8,17,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,30-34,5245,3283,1962,203,170,33,4985,3100,1885,36,8,28,21,5,16,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,35-39,3728,2325,1403,68,48,20,3576,2262,1314,64,10,54,20,5,15,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,40-44,2370,1470,900,31,24,7,2276,1436,840,49,4,45,14,6,8,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,45-49,1623,965,658,18,11,7,1526,944,582,74,7,67,5,3,2,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,50-54,1143,643,500,14,9,5,1029,615,414,96,16,80,4,3,1,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,55-59,782,415,367,8,2,6,683,402,281,89,11,78,2,0,2,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,60-64,583,308,275,9,3,6,448,283,165,126,22,104,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,65-69,380,196,184,8,5,3,287,178,109,85,13,72,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,70-74,282,131,151,6,3,3,161,105,56,114,22,92,1,1,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,75-79,138,55,83,6,4,2,77,42,35,55,9,46,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,80+,142,64,78,7,5,2,78,48,30,57,11,46,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,Age not stated,30,17,13,21,10,11,9,7,2,0,0,0,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,Less than 18,16853,8972,7881,16695,8918,7777,154,54,100,4,0,4,0,0,0,0,0,0
C-02_Dadra_&_Nagar_Haveli,C0402,26,00,0000,State - DADRA & NAGAR HAVELI  26,Urban,Less than 21,20890,11618,9272,19477,11123,8354,1400,493,907,10,2,8,3,0,3,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,All ages,158204,92512,65692,81268,51432,29836,70161,40237,29924,6186,675,5511,589,168,421,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,0-9,29218,15153,14065,29218,15153,14065,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,10-14,13976,7341,6635,13897,7313,6584,70,25,45,6,2,4,3,1,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,15-19,17679,11117,6562,16279,10580,5699,1387,536,851,8,0,8,5,1,4,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,20-24,24834,17610,7224,14652,12615,2037,10080,4980,5100,44,6,38,58,9,49,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,25-29,19974,12969,7005,5121,4469,652,14653,8452,6201,105,25,80,95,23,72,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,30-34,13437,8288,5149,1080,788,292,12045,7454,4591,213,25,188,99,21,78,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,35-39,10433,6034,4399,354,209,145,9680,5768,3912,311,32,279,88,25,63,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,40-44,7105,4022,3083,179,90,89,6510,3877,2633,348,30,318,68,25,43,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,45-49,5722,2910,2812,136,59,77,4983,2784,2199,536,46,490,67,21,46,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,50-54,4363,2182,2181,83,37,46,3626,2084,1542,618,53,565,36,8,28,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,55-59,3350,1519,1831,60,18,42,2608,1439,1169,655,47,608,27,15,12,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,60-64,3033,1326,1707,45,13,32,2028,1217,811,941,90,851,19,6,13,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,65-69,2080,876,1204,37,14,23,1240,776,464,794,81,713,9,5,4,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,70-74,1379,552,827,23,7,16,651,451,200,701,92,609,4,2,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,75-79,739,287,452,21,12,9,324,206,118,387,65,322,7,4,3,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,80+,811,281,530,32,18,14,258,180,78,517,81,436,4,2,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Age not stated,71,45,26,51,37,14,18,8,10,2,0,2,0,0,0,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Less than 18,51799,27248,24551,51494,27142,24352,296,103,193,6,2,4,3,1,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Total,Less than 21,67314,38088,29226,63968,36795,27173,3311,1288,2023,19,3,16,16,2,14,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,All ages,100856,63606,37250,52424,35240,17184,45211,27926,17285,2922,362,2560,299,78,221,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,0-9,18644,9696,8948,18644,9696,8948,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,10-14,8633,4594,4039,8586,4577,4009,43,16,27,3,1,2,1,0,1,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,15-19,11856,8138,3718,10760,7645,3115,1088,492,596,5,0,5,3,1,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,20-24,18432,14233,4199,10559,9799,760,7802,4425,3377,35,4,31,36,5,31,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,25-29,13635,9647,3988,3045,2890,155,10469,6727,3742,69,17,52,52,13,39,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,30-34,8449,5583,2866,476,409,67,7801,5154,2647,132,14,118,40,6,34,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,35-39,6383,3966,2417,126,96,30,6035,3836,2199,173,21,152,49,13,36,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,40-44,4062,2432,1630,52,36,16,3799,2362,1437,175,22,153,36,12,24,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,45-49,3096,1722,1374,37,17,20,2764,1670,1094,269,28,241,26,7,19,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,50-54,2191,1155,1036,26,13,13,1860,1113,747,285,26,259,20,3,17,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,55-59,1652,778,874,10,3,7,1349,743,606,281,25,256,12,7,5,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,60-64,1524,685,839,16,5,11,1026,622,404,472,55,417,10,3,7,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,65-69,991,445,546,13,5,8,607,392,215,366,44,322,5,4,1,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,70-74,628,240,388,9,2,7,289,192,97,327,45,282,3,1,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,75-79,308,130,178,9,7,2,143,91,52,152,30,122,4,2,2,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,80+,319,129,190,18,13,5,123,85,38,176,30,146,2,1,1,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Age not stated,53,33,20,38,27,11,13,6,7,2,0,2,0,0,0,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Less than 18,32608,17381,15227,32385,17296,15089,219,84,135,3,1,2,1,0,1,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Rural,Less than 21,43898,26033,17865,41273,24872,16401,2604,1158,1446,13,2,11,8,1,7,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,All ages,57348,28906,28442,28844,16192,12652,24950,12311,12639,3264,313,2951,290,90,200,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,0-9,10574,5457,5117,10574,5457,5117,0,0,0,0,0,0,0,0,0,0,0,0
C-02_Daman_&_Diu,C0402,25,00,0000,State - DAMAN & DIU  25,Urban,10-14,5343,2747,2596,5311,2736,2575,27,9,18,3,1,2,2,1,1,0,0,0
