source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,All ages,13878078,6913047,6965031,6082462,3380723,2701739,6821504,3361935,3459569,874489,145706,728783,84542,21182,63360,15081,3501,11580,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,0-9,2312882,1178072,1134810,2312882,1178072,1134810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,10-14,1464258,736053,728205,1440685,728314,712371,22004,7178,14826,960,311,649,549,222,327,60,28,32,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,15-19,1418821,728191,690630,1249783,706263,543520,164734,21132,143602,2282,467,1815,1701,296,1405,321,33,288,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,20-24,1407020,699027,707993,685292,490397,194895,704352,206235,498117,8672,1214,7458,7174,946,6228,1530,235,1295,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,25-29,1293356,634056,659300,220408,169771,50637,1035240,459061,576179,22422,2575,19847,12625,2168,10457,2661,481,2180,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,30-34,1046811,521511,525300,53523,38683,14840,942884,475546,467338,33970,3944,30026,13762,2759,11003,2672,579,2093,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,35-39,1037939,506422,531517,19530,12384,7146,951304,484563,466741,50920,5665,45255,13781,3276,10505,2404,534,1870,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,40-44,843999,432876,411123,9993,5991,4002,758962,415320,343642,62151,8046,54105,11059,3061,7998,1834,458,1376,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,45-49,717790,360755,357035,5551,3088,2463,630949,344593,286356,72218,10203,62015,7893,2537,5356,1179,334,845,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,50-54,562876,281967,280909,5013,2726,2287,466475,264050,202425,85050,13054,71996,5580,1874,3706,758,263,495,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,55-59,436349,196243,240106,3566,1932,1634,353547,180814,172733,75809,12298,63511,3011,1065,1946,416,134,282,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,60-64,505233,233927,271306,5393,2520,2873,343675,205612,138063,152154,24358,127796,3502,1270,2232,509,167,342,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,65-69,330273,159296,170977,5218,2572,2646,205655,134275,71380,117369,21570,95799,1764,786,978,267,93,174,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,70-74,223399,112420,110979,2651,1321,1330,117749,88785,28964,101819,21726,80093,995,505,490,185,83,102,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,75-79,77713,37919,39794,886,441,445,39162,28575,10587,37319,8733,28586,293,148,145,53,22,31,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,80+,88210,39138,49072,4608,2636,1972,37779,25906,11873,45399,10435,34964,340,139,201,84,22,62,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,Age not stated,111149,55174,55975,57480,33612,23868,47033,20290,26743,5975,1107,4868,513,130,383,148,35,113,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,Less than 18,4592662,2337316,2255346,4524484,2320936,2203548,64758,15383,49375,2149,590,1559,1123,369,754,148,38,110,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Total,Less than 21,5593097,2830740,2762357,5236681,2773975,2462706,346940,54952,291988,4988,1030,3958,3798,686,3112,690,97,593,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,All ages,10846333,5417474,5428859,4677845,2621183,2056662,5378686,2653053,2725633,706891,122748,584143,70481,17627,52854,12430,2863,9567,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,0-9,1828862,931807,897055,1828862,931807,897055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,10-14,1145568,580213,565355,1128273,574494,553779,16148,5323,10825,703,227,476,407,154,253,37,15,22,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,15-19,1097827,571296,526531,962696,554326,408370,131726,16373,115353,1739,360,1379,1407,215,1192,259,22,237,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,20-24,1074890,542809,532081,499812,372868,126944,560999,168050,392949,6769,940,5829,5984,752,5232,1326,199,1127,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,25-29,979048,482175,496873,143809,115753,28056,804961,362223,442738,17584,2036,15548,10472,1769,8703,2222,394,1828,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,30-34,800992,397638,403354,33044,24378,8666,727603,367414,360189,26668,3128,23540,11489,2248,9241,2188,470,1718,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,35-39,798626,387998,410628,12352,7907,4445,733735,372472,361263,39167,4499,34668,11410,2687,8723,1962,433,1529,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,40-44,655616,335329,320287,6568,4048,2520,590545,321864,268681,47800,6497,41303,9216,2558,6658,1487,362,1125,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,45-49,558950,280998,277952,3612,2072,1540,493399,268266,225133,54468,8262,46206,6546,2140,4406,925,258,667,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,50-54,443281,221206,222075,3390,1956,1434,369307,206744,162563,65259,10683,54576,4690,1601,3089,635,222,413,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,55-59,348800,152736,196064,2383,1348,1035,284913,140317,144596,58645,10049,48596,2519,912,1607,340,110,230,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,60-64,424632,195906,228726,3898,1853,2045,290664,171922,118742,126605,20870,105735,3030,1109,1921,435,152,283,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,65-69,282583,136824,145759,3754,1881,1873,177060,115331,61729,99995,18833,81162,1541,696,845,233,83,150,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,70-74,191967,97618,94349,1919,1010,909,101536,77029,24507,87504,19064,68440,847,438,409,161,77,84,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,75-79,65738,32416,33322,639,331,308,33275,24444,8831,31524,7485,24039,259,137,122,41,19,22,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,80+,71999,32400,39599,3146,1842,1304,30422,21451,8971,38073,8962,29111,284,123,161,74,22,52,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,Age not stated,76954,38105,38849,39688,23309,16379,32393,13830,18563,4388,853,3535,380,88,292,105,25,80,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,Less than 18,3604853,1843092,1761761,3553392,1830879,1722513,48893,11481,37412,1595,447,1148,868,264,604,105,21,84,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Rural,Less than 21,4385712,2233796,2151916,4098690,2188799,1909891,279481,43639,235842,3844,787,3057,3121,504,2617,576,67,509,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,All ages,3031745,1495573,1536172,1404617,759540,645077,1442818,708882,733936,167598,22958,144640,14061,3555,10506,2651,638,2013,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,0-9,484020,246265,237755,484020,246265,237755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,10-14,318690,155840,162850,312412,153820,158592,5856,1855,4001,257,84,173,142,68,74,23,13,10,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,15-19,320994,156895,164099,287087,151937,135150,33008,4759,28249,543,107,436,294,81,213,62,11,51,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,20-24,332130,156218,175912,185480,117529,67951,143353,38185,105168,1903,274,1629,1190,194,996,204,36,168,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,25-29,314308,151881,162427,76599,54018,22581,230279,96838,133441,4838,539,4299,2153,399,1754,439,87,352,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,30-34,245819,123873,121946,20479,14305,6174,215281,108132,107149,7302,816,6486,2273,511,1762,484,109,375,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,35-39,239313,118424,120889,7178,4477,2701,217569,112091,105478,11753,1166,10587,2371,589,1782,442,101,341,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,40-44,188383,97547,90836,3425,1943,1482,168417,93456,74961,14351,1549,12802,1843,503,1340,347,96,251,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,45-49,158840,79757,79083,1939,1016,923,137550,76327,61223,17750,1941,15809,1347,397,950,254,76,178,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,50-54,119595,60761,58834,1623,770,853,97168,57306,39862,19791,2371,17420,890,273,617,123,41,82,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,55-59,87549,43507,44042,1183,584,599,68634,40497,28137,17164,2249,14915,492,153,339,76,24,52,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,60-64,80601,38021,42580,1495,667,828,53011,33690,19321,25549,3488,22061,472,161,311,74,15,59,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,65-69,47690,22472,25218,1464,691,773,28595,18944,9651,17374,2737,14637,223,90,133,34,10,24,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,70-74,31432,14802,16630,732,311,421,16213,11756,4457,14315,2662,11653,148,67,81,24,6,18,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,75-79,11975,5503,6472,247,110,137,5887,4131,1756,5795,1248,4547,34,11,23,12,3,9,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,80+,16211,6738,9473,1462,794,668,7357,4455,2902,7326,1473,5853,56,16,40,10,0,10,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,Age not stated,34195,17069,17126,17792,10303,7489,14640,6460,8180,1587,254,1333,133,42,91,43,10,33,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,Less than 18,987809,494224,493585,971092,490057,481035,15865,3902,11963,554,143,411,255,105,150,43,17,26,0,0,0
C-02_(SC)_Andhra_Pradesh,C0502SC,28,000,State - ANDHRA PRADESH (28),Urban,Less than 21,1207385,596944,610441,1137991,585176,552815,67459,11313,56146,1144,243,901,677,182,495,114,30,84,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,All ages,2231321,1145314,1086007,1122161,634537,487624,985263,488841,496422,114954,19502,95452,4907,1495,3412,4036,939,3097,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,0-9,435590,221570,214020,435590,221570,214020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,10-14,248490,126827,121663,244991,125771,119220,3251,977,2274,153,39,114,68,32,36,27,8,19,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,15-19,231601,120716,110885,206124,117003,89121,24862,3571,21291,381,85,296,139,45,94,95,12,83,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,20-24,218142,110161,107981,123868,87247,36621,92680,22605,70075,848,182,666,372,73,299,374,54,320,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,25-29,205735,103622,102113,62651,48466,14185,140041,54530,85511,1869,392,1477,605,138,467,569,96,473,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,30-34,166851,84920,81931,24748,19104,5644,137700,64955,72745,3094,573,2521,649,142,507,660,146,514,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,35-39,163370,83723,79647,10791,7748,3043,145633,74695,70938,5543,928,4615,734,198,536,669,154,515,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,40-44,131415,69167,62248,4680,2968,1712,117777,64651,53126,7813,1228,6585,615,187,428,530,133,397,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,45-49,115821,61396,54425,2548,1385,1163,101839,58136,43703,10465,1580,8885,542,168,374,427,127,300,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,50-54,87822,47453,40369,1427,773,654,73565,44533,29032,12163,1945,10218,398,127,271,269,75,194,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,55-59,63435,34166,29269,794,406,388,50697,31673,19024,11540,1944,9596,256,96,160,148,47,101,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,60-64,59240,29972,29268,898,442,456,40566,26920,13646,17428,2478,14950,228,102,126,120,30,90,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,65-69,39327,19759,19568,734,375,359,24340,16993,7347,14074,2302,11772,117,62,55,62,27,35,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,70-74,30682,15204,15478,387,188,199,16690,12655,4035,13476,2288,11188,89,61,28,40,12,28,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,75-79,14129,7291,6838,192,108,84,7372,5841,1531,6519,1320,5199,34,18,16,12,4,8,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,80+,18437,8732,9705,1030,581,449,7804,5891,1913,9519,2206,7313,54,41,13,30,13,17,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,Age not stated,1234,635,599,708,402,306,446,215,231,69,12,57,7,5,2,4,1,3,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,Less than 18,821624,420326,401298,810535,417625,392910,10510,2536,7974,396,93,303,132,58,74,51,14,37,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Total,Less than 21,970776,496240,474536,922584,488362,434222,47010,7596,39414,722,168,554,269,89,180,191,25,166,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,All ages,1825761,938664,887097,926800,524025,402775,800027,396160,403867,91886,16573,75313,3701,1120,2581,3347,786,2561,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,0-9,371720,189014,182706,371720,189014,182706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,10-14,209316,106774,102542,206400,105900,100500,2705,806,1899,133,35,98,56,26,30,22,7,15,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,15-19,190661,99828,90833,169171,96698,72473,20981,3016,17965,308,68,240,119,36,83,82,10,72,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,20-24,175384,89117,86267,97210,70036,27174,76871,18831,58040,691,151,540,286,56,230,326,43,283,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,25-29,164955,83315,81640,47242,37339,9903,115281,45462,69819,1503,335,1168,446,95,351,483,84,399,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,30-34,133191,67874,65317,17962,14104,3858,111771,53055,58716,2432,487,1945,490,108,382,536,120,416,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,35-39,129832,66826,63006,7550,5492,2058,116980,60279,56701,4232,791,3441,518,142,376,552,122,430,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,40-44,103833,54876,48957,3213,2059,1154,93811,51551,42260,5933,1028,4905,453,132,321,423,106,317,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,45-49,91471,48715,42756,1742,955,787,80989,46178,34811,7981,1350,6631,405,120,285,354,112,242,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,50-54,69760,37459,32301,976,538,438,58850,35133,23717,9419,1633,7786,293,92,201,222,63,159,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,55-59,50853,27098,23755,552,286,266,40811,25049,15762,9171,1650,7521,195,71,124,124,42,82,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,60-64,48506,24525,23981,653,323,330,33479,22013,11466,14092,2082,12010,186,81,105,96,26,70,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,65-69,32593,16468,16125,555,286,269,20319,14124,6195,11566,1980,9586,98,54,44,55,24,31,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,70-74,25703,12815,12888,299,136,163,14126,10646,3480,11170,1972,9198,74,51,23,34,10,24,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,75-79,11661,6085,5576,152,85,67,6153,4866,1287,5315,1114,4201,32,16,16,9,4,5,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,80+,15373,7386,7987,838,455,383,6574,4998,1576,7891,1886,6005,44,35,9,26,12,14,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,Age not stated,949,489,460,565,319,246,326,153,173,49,11,38,6,5,1,3,1,2,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,Less than 18,694950,355587,339363,685697,353313,332384,8771,2135,6636,329,81,248,110,45,65,43,13,30,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Rural,Less than 21,816552,417813,398739,776075,411247,364828,39486,6336,33150,599,138,461,225,72,153,167,20,147,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,All ages,405560,206650,198910,195361,110512,84849,185236,92681,92555,23068,2929,20139,1206,375,831,689,153,536,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,0-9,63870,32556,31314,63870,32556,31314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,10-14,39174,20053,19121,38591,19871,18720,546,171,375,20,4,16,12,6,6,5,1,4,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,15-19,40940,20888,20052,36953,20305,16648,3881,555,3326,73,17,56,20,9,11,13,2,11,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,20-24,42758,21044,21714,26658,17211,9447,15809,3774,12035,157,31,126,86,17,69,48,11,37,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,25-29,40780,20307,20473,15409,11127,4282,24760,9068,15692,366,57,309,159,43,116,86,12,74,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,30-34,33660,17046,16614,6786,5000,1786,25929,11900,14029,662,86,576,159,34,125,124,26,98,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,35-39,33538,16897,16641,3241,2256,985,28653,14416,14237,1311,137,1174,216,56,160,117,32,85,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,40-44,27582,14291,13291,1467,909,558,23966,13100,10866,1880,200,1680,162,55,107,107,27,80,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,45-49,24350,12681,11669,806,430,376,20850,11958,8892,2484,230,2254,137,48,89,73,15,58,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,50-54,18062,9994,8068,451,235,216,14715,9400,5315,2744,312,2432,105,35,70,47,12,35,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,55-59,12582,7068,5514,242,120,122,9886,6624,3262,2369,294,2075,61,25,36,24,5,19,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,60-64,10734,5447,5287,245,119,126,7087,4907,2180,3336,396,2940,42,21,21,24,4,20,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,65-69,6734,3291,3443,179,89,90,4021,2869,1152,2508,322,2186,19,8,11,7,3,4,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,70-74,4979,2389,2590,88,52,36,2564,2009,555,2306,316,1990,15,10,5,6,2,4,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,75-79,2468,1206,1262,40,23,17,1219,975,244,1204,206,998,2,2,0,3,0,3,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,80+,3064,1346,1718,192,126,66,1230,893,337,1628,320,1308,10,6,4,4,1,3,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,Age not stated,285,146,139,143,83,60,120,62,58,20,1,19,1,0,1,1,0,1,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,Less than 18,126674,64739,61935,124838,64312,60526,1739,401,1338,67,12,55,22,13,9,8,1,7,0,0,0
C-02_(SC)_Assam,C0502SC,18,000,State - ASSAM (18),Urban,Less than 21,154224,78427,75797,146509,77115,69394,7524,1260,6264,123,30,93,44,17,27,24,5,19,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,All ages,16567325,8606253,7961072,8776440,4849908,3926532,7281420,3582781,3698639,495801,167116,328685,11410,5435,5975,2254,1013,1241,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,0-9,4999870,2555581,2444289,4999870,2555581,2444289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,10-14,2260712,1204456,1056256,2208953,1184421,1024532,49330,18950,30380,1430,589,841,873,435,438,126,61,65,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,15-19,1356347,773109,583238,1078351,711261,367090,274268,60252,214016,2757,1177,1580,811,350,461,160,69,91,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,20-24,1235167,615121,620046,304556,260463,44093,923686,351779,571907,5263,2167,3096,1403,604,799,259,108,151,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,25-29,1216313,600466,615847,74553,65820,8733,1130569,530265,600304,9327,3538,5789,1547,699,848,317,144,173,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,30-34,1105207,552522,552685,22798,18563,4235,1065433,527839,537594,15021,5181,9840,1620,769,851,335,170,165,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,35-39,990057,513110,476947,9296,7042,2254,956954,498295,458659,22224,6983,15241,1338,668,670,245,122,123,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,40-44,768326,415399,352927,5076,3822,1254,731537,401117,330420,30482,9854,20628,1048,516,532,183,90,93,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,45-49,626137,321694,304443,2847,2024,823,587240,307971,279269,35169,11266,23903,765,385,380,116,48,68,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,50-54,480443,266647,213796,2443,1559,884,430797,249912,180885,46551,14868,31683,561,262,299,91,46,45,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,55-59,400085,184142,215943,2199,1373,826,356070,168627,187443,41354,13927,27427,378,185,193,84,30,54,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,60-64,440022,230326,209696,7685,4106,3579,345155,198797,146358,86599,27162,59437,454,211,243,129,50,79,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,65-69,293215,155542,137673,6752,4009,2743,213859,127129,86730,72284,24244,48040,255,138,117,65,22,43,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,70-74,183583,105876,77707,3117,1813,1304,111130,79966,31164,69103,23970,45133,169,102,67,64,25,39,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,75-79,62430,32730,29700,1153,676,477,37414,22858,14556,23799,9162,14637,43,26,17,21,8,13,0,0,0
C-02_(SC)_Bihar,C0502SC,10,000,State - BIHAR (10),Total,80+,77383,41088,36295,6916,4183,2733,37949,24513,13436,32397,12330,20067,87,53,34,34,9,25,0,0,0
