source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,16,47071,24636,22435,44804,24096,20708,2169,519,1650,68,9,59,24,10,14,6,2,4,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,17,40614,21800,18814,37471,21239,16232,3071,540,2531,39,10,29,22,10,12,11,1,10,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,18,52514,27999,24515,44637,27061,17576,7753,904,6849,68,18,50,26,13,13,30,3,27,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,19,41543,20788,20755,31533,19658,11875,9850,1108,8742,70,13,57,49,6,43,41,3,38,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,20,55095,27127,27968,35879,24018,11861,18897,3048,15849,188,44,144,62,12,50,69,5,64,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,21,39586,19976,19610,24444,16908,7536,14899,3031,11868,123,22,101,64,8,56,56,7,49,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,22,48183,24340,23843,26602,19069,7533,21235,5206,16029,171,39,132,87,14,73,88,12,76,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,23,37167,19192,17975,19537,14260,5277,17335,4869,12466,153,29,124,70,19,51,72,15,57,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,24,38111,19526,18585,17406,12992,4414,20314,6451,13863,213,48,165,89,20,69,89,15,74,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,25,58935,28221,30714,20441,15675,4766,37714,12386,25328,437,86,351,173,38,135,170,36,134,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,26,42536,21362,21174,14288,10922,3366,27689,10337,17352,332,73,259,110,21,89,117,9,108,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,27,35149,18371,16778,10693,8284,2409,23938,9986,13952,324,70,254,103,17,86,91,14,77,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,28,40470,21104,19366,10666,8448,2218,29148,12515,16633,426,91,335,121,29,92,109,21,88,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Total,29,28645,14564,14081,6563,5137,1426,21552,9306,12246,350,72,278,98,33,65,82,16,66,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,15,41836,21421,20415,39998,20949,19049,1706,434,1272,109,31,78,16,4,12,7,3,4,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,16,39105,20538,18567,37190,20075,17115,1829,443,1386,59,8,51,22,10,12,5,2,3,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,17,32973,17840,15133,30389,17375,13014,2531,452,2079,28,7,21,16,5,11,9,1,8,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,18,43060,23087,19973,36393,22312,14081,6563,749,5814,56,13,43,22,11,11,26,2,24,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,19,33687,16942,16745,25201,15987,9214,8352,938,7414,56,9,47,43,6,37,35,2,33,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,20,44855,22197,22658,28784,19635,9149,15800,2514,13286,158,35,123,50,10,40,63,3,60,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,21,31835,16151,15684,19216,13624,5592,12422,2501,9921,100,15,85,50,6,44,47,5,42,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,22,38865,19732,19133,20927,15360,5567,17663,4319,13344,131,33,98,68,8,60,76,12,64,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,23,29600,15418,14182,15058,11271,3787,14304,4095,10209,127,25,102,49,16,33,62,11,51,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,24,30229,15619,14610,13225,10146,3079,16682,5402,11280,175,43,132,69,16,53,78,12,66,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,25,48109,23072,25037,15953,12518,3435,31513,10427,21086,357,71,286,132,24,108,154,32,122,0,0,0
C-02_Appendix_(SC)_Assam,C0802SCA,18,000,State - ASSAM,Rural,26,34183,17257,16926,10829,8492,2337,22913,8678,14235,268,65,203,77,14,63,96,8,88,0,0,0
