source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,26-27,4393,2599,4145,2343,824,549,616,409,1225,650,856,440,401,196,219,99,4,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,28-29,3545,1738,3374,1566,620,384,576,298,944,413,724,285,319,129,188,55,3,2
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,30-31,3134,1429,2875,1179,431,238,456,202,782,309,635,234,340,118,228,77,3,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,32-33,1504,621,1416,565,260,145,253,97,435,160,278,90,133,57,55,16,2,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,34 +,3454,1170,3187,1000,582,215,559,171,924,282,707,208,308,99,104,25,3,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Total,Not stated,3008,3494,2742,3084,0,0,0,0,0,0,0,0,0,0,0,0,2742,3084
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,All ages,38483,40960,35145,35964,5254,5694,5099,5380,9197,9570,6882,6874,3760,3603,2727,2381,2226,2462
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,Less than 10,341,651,315,590,0,1,1,7,61,188,131,193,54,102,68,99,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,10-11,48,85,38,70,0,0,1,6,5,20,21,20,3,9,8,15,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,12-13,96,322,85,272,1,9,4,26,13,90,28,68,13,29,26,50,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,14-15,387,2081,344,1837,18,154,43,286,97,619,63,366,38,225,84,186,1,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,16-17,1326,5246,1202,4748,135,705,180,815,379,1554,229,913,131,454,147,301,1,6
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,18-19,4041,8648,3651,7673,526,1294,619,1356,1052,2196,661,1487,427,783,366,552,0,5
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,20-21,6485,7452,5788,6375,857,1018,937,1000,1576,1712,1140,1341,710,777,564,520,4,7
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,22-23,5399,4401,4980,3884,872,778,780,641,1360,1058,1007,777,578,386,373,239,10,5
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,24-25,5842,3668,5326,3129,820,621,791,444,1478,838,1148,675,628,351,454,198,7,2
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,26-27,3326,1911,3125,1716,642,416,470,262,903,453,627,348,304,159,175,78,4,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,28-29,2625,1246,2479,1111,444,262,403,197,703,276,542,229,236,103,148,43,3,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,30-31,2364,1082,2138,885,309,163,297,141,580,226,487,194,277,95,185,65,3,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,32-33,1116,460,1040,412,207,103,179,61,283,114,220,74,105,46,44,14,2,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,34 +,2670,967,2446,828,423,170,394,138,707,226,578,189,256,84,85,21,3,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Rural,Not stated,2417,2740,2188,2434,0,0,0,0,0,0,0,0,0,0,0,0,2188,2434
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,All ages,9135,10412,8690,9038,1246,1339,1386,1431,2319,2424,1854,1869,874,873,457,450,554,652
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,Less than 10,74,127,72,113,0,0,0,0,9,24,24,49,25,28,14,12,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,10-11,10,18,10,16,0,0,0,0,0,3,5,9,4,3,1,1,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,12-13,13,55,13,42,0,0,0,2,3,14,4,15,5,5,1,6,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,14-15,43,401,40,340,1,28,3,38,7,105,14,89,9,47,6,32,0,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,16-17,193,987,178,833,9,71,31,118,56,262,45,222,25,113,12,47,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,18-19,584,1814,541,1549,57,192,110,243,139,469,126,362,66,182,43,101,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,20-21,1058,1781,988,1504,138,200,152,245,249,398,261,387,116,180,72,94,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,22-23,1159,1307,1103,1167,175,223,156,198,318,299,264,274,133,112,57,61,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,24-25,1481,1277,1422,1123,174,208,217,209,404,331,365,239,168,91,94,45,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,26-27,1067,688,1020,627,182,133,146,147,322,197,229,92,97,37,44,21,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,28-29,920,492,895,455,176,122,173,101,241,137,182,56,83,26,40,12,0,1
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,30-31,770,347,737,294,122,75,159,61,202,83,148,40,63,23,43,12,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,32-33,388,161,376,153,53,42,74,36,152,46,58,16,28,11,11,2,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,34 +,784,203,741,172,159,45,165,33,217,56,129,19,52,15,19,4,0,0
C-04_(ST)_India,C1604ST,11,000,State - SIKKIM,Urban,Not stated,591,754,554,650,0,0,0,0,0,0,0,0,0,0,0,0,554,650
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,All ages,182485,219783,173867,191563,19744,23705,24178,28340,50987,57919,38232,39200,18005,16982,11323,10182,11398,15235
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,Less than 10,1839,2979,1785,2710,0,5,14,21,294,912,755,945,376,492,346,332,0,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,10-11,416,858,402,791,3,16,5,32,112,344,185,246,58,97,39,53,0,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,12-13,383,1570,375,1422,6,40,15,137,151,671,139,333,40,141,24,98,0,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,14-15,1254,7992,1187,7164,64,451,123,963,446,2747,360,1822,111,724,82,457,1,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,16-17,4539,23096,4314,20903,462,2661,601,3505,1535,7753,981,4338,406,1643,324,987,5,16
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,18-19,20712,65558,19770,59610,2226,8099,3244,10516,6806,20106,4323,12791,1876,5102,1291,2944,4,52
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,20-21,45641,50068,43493,42465,4165,4937,6597,6773,13771,13250,10656,10052,4907,4507,3343,2907,54,39
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,22-23,28319,19432,27335,16850,3593,2928,4451,2796,8823,5059,6208,3522,2697,1571,1545,963,18,11
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,24-25,29094,14947,27708,12134,3455,2107,3765,1770,8336,3444,6532,2600,3406,1388,2192,818,22,7
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,26-27,12726,5859,12198,4985,2155,1102,1858,764,3724,1429,2546,981,1228,472,679,234,8,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,28-29,8881,3736,8504,3139,1504,611,1306,483,2486,934,1796,610,948,357,462,142,2,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,30-31,8405,2930,7920,2142,831,268,1100,296,2236,588,1918,503,1188,320,643,167,4,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,32-33,2370,798,2291,678,385,129,395,108,699,192,507,162,210,59,92,28,3,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,34 +,5543,1911,5309,1475,895,351,704,176,1568,490,1326,295,554,109,261,52,1,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Total,Not stated,12363,18049,11276,15095,0,0,0,0,0,0,0,0,0,0,0,0,11276,15095
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,All ages,153218,184299,145256,159590,15533,18774,19595,23019,41347,47240,32310,33424,16338,15437,10694,9502,9439,12194
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,Less than 10,1510,2479,1460,2246,0,4,12,16,246,781,601,736,286,400,315,307,0,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,10-11,343,692,331,642,3,13,5,30,96,285,149,183,48,84,30,44,0,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,12-13,314,1194,307,1090,6,33,13,103,124,508,113,260,31,111,20,73,0,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,14-15,1028,6233,973,5609,52,342,103,769,359,2096,291,1416,91,582,76,404,1,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,16-17,3805,19006,3607,17183,386,2184,510,2873,1263,6262,782,3537,363,1428,298,885,5,14
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,18-19,17960,56071,17103,50913,1896,6760,2818,8877,5812,16843,3687,10959,1688,4663,1200,2761,2,50
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,20-21,39505,42706,37520,35949,3495,3989,5644,5507,11645,10804,9096,8698,4426,4193,3167,2725,47,33
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,22-23,23676,16146,22756,13812,2888,2187,3612,2177,7017,4013,5262,3046,2486,1460,1478,921,13,8
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,24-25,23886,12398,22603,9884,2613,1509,2906,1341,6419,2694,5450,2268,3125,1284,2071,781,19,7
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,26-27,10265,4764,9761,3954,1582,772,1385,534,2880,1108,2131,868,1121,443,655,226,7,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,28-29,7105,3082,6751,2547,1080,420,946,341,1899,759,1524,559,862,331,438,135,2,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,30-31,6908,2521,6455,1791,587,174,815,219,1729,472,1613,464,1099,298,608,164,4,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,32-33,1858,689,1783,576,255,96,285,83,534,168,430,149,188,54,89,26,2,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,34 +,4734,1738,4510,1326,690,291,541,149,1324,447,1181,281,524,106,249,50,1,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Rural,Not stated,10321,14580,9336,12068,0,0,0,0,0,0,0,0,0,0,0,0,9336,12068
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,All ages,29267,35484,28611,31973,4211,4931,4583,5321,9640,10679,5922,5776,1667,1545,629,680,1959,3041
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,Less than 10,329,500,325,464,0,1,2,5,48,131,154,209,90,92,31,25,0,1
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,10-11,73,166,71,149,0,3,0,2,16,59,36,63,10,13,9,9,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,12-13,69,376,68,332,0,7,2,34,27,163,26,73,9,30,4,25,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,14-15,226,1759,214,1555,12,109,20,194,87,651,69,406,20,142,6,53,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,16-17,734,4090,707,3720,76,477,91,632,272,1491,199,801,43,215,26,102,0,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,18-19,2752,9487,2667,8697,330,1339,426,1639,994,3263,636,1832,188,439,91,183,2,2
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,20-21,6136,7362,5973,6516,670,948,953,1266,2126,2446,1560,1354,481,314,176,182,7,6
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,22-23,4643,3286,4579,3038,705,741,839,619,1806,1046,946,476,211,111,67,42,5,3
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,24-25,5208,2549,5105,2250,842,598,859,429,1917,750,1082,332,281,104,121,37,3,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,26-27,2461,1095,2437,1031,573,330,473,230,844,321,415,113,107,29,24,8,1,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,28-29,1776,654,1753,592,424,191,360,142,587,175,272,51,86,26,24,7,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,30-31,1497,409,1465,351,244,94,285,77,507,116,305,39,89,22,35,3,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,32-33,512,109,508,102,130,33,110,25,165,24,77,13,22,5,3,2,1,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,34 +,809,173,799,149,205,60,163,27,244,43,145,14,30,3,12,2,0,0
C-04_(ST)_India,C1604ST,12,000,State - ARUNACHAL PRADESH,Urban,Not stated,2042,3469,1940,3027,0,0,0,0,0,0,0,0,0,0,0,0,1940,3027
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,All ages,307379,346993,292849,303245,36870,37498,40567,41288,83104,85596,66317,67300,29272,29297,16351,15601,20368,26665
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,Less than 10,2214,5270,2118,4796,0,1,2,13,266,1132,781,1674,550,1157,518,817,1,2
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,10-11,220,362,213,336,1,3,2,10,40,128,98,120,43,48,29,26,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,12-13,207,896,203,834,2,25,8,62,62,315,87,297,36,94,8,40,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,14-15,798,6779,750,6111,36,369,72,666,290,2242,234,1818,90,706,28,307,0,3
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,16-17,3565,24250,3373,22072,326,2234,507,3114,1319,8103,866,5861,261,1908,93,846,1,6
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,18-19,14171,60323,13460,54733,1706,6516,2127,8296,4947,18707,3246,13657,995,5078,433,2461,6,18
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,20-21,35495,67319,33753,58807,3860,6878,5171,8876,11651,18728,8459,14795,2971,6064,1631,3452,10,14
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,22-23,40287,46710,38841,41215,5306,6143,6363,6699,12959,12729,9391,9553,3179,3969,1631,2117,12,5
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,24-25,48527,39297,46229,33213,6047,5155,7104,5145,14198,9384,11378,7586,4599,3747,2889,2188,14,8
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,26-27,35897,22909,34505,19851,5405,3660,5276,3164,10469,5500,8185,4229,3349,2133,1811,1155,10,10
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,28-29,30651,16664,29296,14189,4531,2856,4324,2327,8562,3581,6693,2928,3305,1609,1867,882,14,6
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,30-31,29564,12290,27787,9450,3500,1562,3859,1396,7433,2339,6456,2090,3942,1329,2592,729,5,5
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,32-33,14861,5163,14348,4357,2327,847,2223,731,3874,1101,3220,933,1779,514,924,229,1,2
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,34 +,29153,8483,27682,6700,3823,1249,3529,789,7034,1607,7223,1759,4173,941,1897,352,3,3
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Total,Not stated,21769,30278,20291,26581,0,0,0,0,0,0,0,0,0,0,0,0,20291,26581
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,All ages,238124,266290,226059,232963,27038,27457,30683,30948,64276,65821,51578,52535,23177,23271,13769,13061,15538,19870
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,Less than 10,1733,4089,1650,3754,0,1,1,9,216,907,570,1268,438,912,424,656,1,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,10-11,148,232,144,220,1,1,2,8,24,79,62,83,29,31,26,17,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,12-13,137,586,133,548,1,18,7,49,43,197,54,195,25,63,3,25,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,14-15,546,4536,510,4142,30,279,56,477,198,1539,147,1147,57,468,22,229,0,3
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,16-17,2626,17400,2484,16044,279,1780,397,2382,951,5912,597,4012,184,1320,75,632,1,6
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,18-19,11160,46469,10575,42558,1454,5240,1721,6485,3843,14515,2432,10458,746,3829,374,2015,5,16
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,20-21,28364,52684,26909,46307,3172,5256,4137,6857,9343,14734,6570,11633,2286,4883,1391,2931,10,13
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,22-23,31792,36110,30614,31955,4097,4504,5057,5116,10228,9849,7388,7583,2464,3142,1369,1756,11,5
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,24-25,37656,30318,35753,25541,4420,3648,5463,3712,11047,7152,8788,6118,3588,3038,2433,1866,14,7
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,26-27,27596,17645,26450,15199,3999,2527,3893,2223,8049,4200,6339,3476,2618,1761,1544,1002,8,10
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,28-29,23101,12775,21983,10791,3158,1870,3093,1576,6434,2740,5113,2442,2625,1388,1546,769,14,6
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,30-31,22446,9597,20945,7271,2344,942,2736,958,5544,1802,4975,1763,3158,1155,2184,648,4,3
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,32-33,11112,3990,10682,3352,1484,516,1565,504,2886,872,2573,815,1429,442,744,201,1,2
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,34 +,23004,7011,21761,5488,2599,875,2555,592,5470,1323,5970,1542,3530,839,1634,314,3,3
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Rural,Not stated,16703,22848,15466,19793,0,0,0,0,0,0,0,0,0,0,0,0,15466,19793
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,All ages,69255,80703,66790,70282,9832,10041,9884,10340,18828,19775,14739,14765,6095,6026,2582,2540,4830,6795
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,Less than 10,481,1181,468,1042,0,0,1,4,50,225,211,406,112,245,94,161,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,10-11,72,130,69,116,0,2,0,2,16,49,36,37,14,17,3,9,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,12-13,70,310,70,286,1,7,1,13,19,118,33,102,11,31,5,15,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,14-15,252,2243,240,1969,6,90,16,189,92,703,87,671,33,238,6,78,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,16-17,939,6850,889,6028,47,454,110,732,368,2191,269,1849,77,588,18,214,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,18-19,3011,13854,2885,12175,252,1276,406,1811,1104,4192,814,3199,249,1249,59,446,1,2
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,20-21,7131,14635,6844,12500,688,1622,1034,2019,2308,3994,1889,3162,685,1181,240,521,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,22-23,8495,10600,8227,9260,1209,1639,1306,1583,2731,2880,2003,1970,715,827,262,361,1,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,24-25,10871,8979,10476,7672,1627,1507,1641,1433,3151,2232,2590,1468,1011,709,456,322,0,1
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,26-27,8301,5264,8055,4652,1406,1133,1383,941,2420,1300,1846,753,731,372,267,153,2,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,28-29,7550,3889,7313,3398,1373,986,1231,751,2128,841,1580,486,680,221,321,113,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,30-31,7118,2693,6842,2179,1156,620,1123,438,1889,537,1481,327,784,174,408,81,1,2
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,32-33,3749,1173,3666,1005,843,331,658,227,988,229,647,118,350,72,180,28,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,34 +,6149,1472,5921,1212,1224,374,974,197,1564,284,1253,217,643,102,263,38,0,0
C-04_(ST)_India,C1604ST,13,000,State - NAGALAND,Urban,Not stated,5066,7430,4825,6788,0,0,0,0,0,0,0,0,0,0,0,0,4825,6788
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,All ages,220703,249956,212822,222321,25510,26343,27010,27858,54671,56816,50148,51448,23809,24123,12201,12283,19473,23450
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,Less than 10,1585,2161,1543,1995,0,1,4,8,143,411,645,738,356,428,390,404,5,5
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,10-11,325,475,319,439,0,5,7,11,53,139,139,174,60,70,56,40,4,0
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,12-13,263,889,259,832,4,13,5,63,61,315,141,269,36,109,12,63,0,0
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,14-15,919,5697,863,5278,34,276,68,583,305,1866,305,1460,89,681,62,406,0,6
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,16-17,3068,17215,2949,15952,259,1660,387,2202,1051,5296,793,4122,315,1689,138,957,6,26
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,18-19,11376,40112,10916,36754,1306,4415,1673,5437,3563,11256,2714,9285,1064,4094,585,2233,11,34
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,20-21,27507,46755,26333,41373,2856,4874,3974,6048,8045,11868,6716,10825,2977,4961,1739,2736,26,61
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,22-23,28779,32138,27993,29034,3617,4275,4364,4424,8325,8168,7084,7403,3030,3164,1532,1558,41,42
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,24-25,33336,27414,32195,23830,4155,3564,4472,3257,8928,6363,8450,6186,3942,2950,2207,1472,41,38
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,26-27,23586,16147,22957,14479,3598,2556,3059,1916,6454,3911,5885,3545,2661,1778,1266,744,34,29
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,28-29,19656,12429,19131,10855,2937,1807,2518,1478,5187,2762,4943,2686,2351,1472,1159,622,36,28
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,30-31,18987,9377,18249,7750,2047,1071,2373,1045,4754,1921,4726,2005,2824,1178,1491,517,34,13
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,32-33,9638,4457,9368,3875,1414,638,1345,553,2537,952,2358,972,1222,551,477,205,15,4
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,34 +,21313,8118,20561,6724,3283,1188,2761,833,5265,1588,5249,1778,2882,998,1087,326,34,13
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Total,Not stated,20365,26572,19186,23151,0,0,0,0,0,0,0,0,0,0,0,0,19186,23151
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,All ages,199296,224156,192323,200413,22781,23490,24366,25039,49424,51208,45736,46803,21527,21839,10972,11031,17517,21003
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,Less than 10,1417,1937,1381,1793,0,1,4,8,135,379,578,660,315,385,344,356,5,4
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,10-11,295,431,290,395,0,4,6,10,52,126,124,152,52,66,53,37,3,0
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,12-13,238,771,234,727,4,10,4,59,56,283,128,236,30,86,12,53,0,0
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,14-15,813,4964,768,4655,26,240,66,534,268,1660,275,1297,79,578,54,341,0,5
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,16-17,2792,15217,2687,14211,225,1492,358,1993,982,4747,732,3664,272,1464,115,830,3,21
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,18-19,10384,36242,9978,33361,1170,4001,1515,4981,3293,10239,2508,8442,955,3652,528,2017,9,29
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,20-21,25131,42076,24080,37506,2583,4409,3643,5494,7382,10762,6206,9861,2677,4492,1566,2440,23,48
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,22-23,26271,28979,25568,26295,3302,3863,4018,3979,7639,7389,6475,6756,2721,2854,1376,1416,37,38
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,24-25,30203,24512,29209,21441,3752,3162,4079,2888,8105,5719,7695,5630,3549,2690,1991,1318,38,34
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,26-27,21338,14460,20792,12980,3223,2214,2765,1690,5855,3495,5356,3230,2425,1644,1139,681,29,26
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,28-29,17680,11150,17224,9775,2622,1591,2244,1279,4680,2466,4463,2476,2135,1373,1050,566,30,24
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,30-31,16858,8347,16199,6946,1782,916,2101,909,4172,1706,4249,1841,2546,1090,1323,472,26,12
C-04_(ST)_India,C1604ST,14,000,State - MANIPUR,Rural,32-33,8588,4012,8351,3492,1232,533,1179,489,2216,836,2155,912,1130,519,429,199,10,4
