source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,15,6728,3480,3248,6505,3430,3075,216,48,168,4,1,3,2,0,2,1,1,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,16,6499,3397,3102,6254,3338,2916,237,55,182,6,4,2,2,0,2,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,17,6407,3400,3007,6032,3345,2687,371,54,317,2,0,2,2,1,1,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,18,6870,3587,3283,6061,3520,2541,796,66,730,8,1,7,4,0,4,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,19,6522,3402,3120,5412,3311,2101,1091,86,1005,9,1,8,9,4,5,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,20,7312,3827,3485,5348,3559,1789,1947,266,1681,8,1,7,6,1,5,3,0,3,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,21,6799,3545,3254,4668,3172,1496,2109,361,1748,7,3,4,11,7,4,4,2,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,22,7639,4061,3578,4796,3450,1346,2809,602,2207,12,2,10,19,7,12,3,0,3,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,23,7482,3977,3505,4373,3186,1187,3068,778,2290,17,5,12,20,8,12,4,0,4,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,24,7883,4118,3765,4116,3037,1079,3713,1066,2647,27,4,23,23,10,13,4,1,3,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,25,8892,4678,4214,3904,2939,965,4904,1710,3194,43,11,32,30,18,12,11,0,11,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,26,8706,4650,4056,3359,2558,801,5264,2067,3197,35,6,29,42,18,24,6,1,5,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,27,8146,4399,3747,2686,2077,609,5361,2298,3063,48,7,41,42,16,26,9,1,8,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,28,8699,4595,4104,2363,1823,540,6187,2722,3465,72,23,49,61,26,35,16,1,15,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,29,7279,3908,3371,1730,1312,418,5464,2579,2885,43,10,33,34,6,28,8,1,7,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,15,4169,2176,1993,4046,2152,1894,119,22,97,2,1,1,1,0,1,1,1,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,16,4010,2105,1905,3861,2074,1787,145,28,117,3,3,0,1,0,1,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,17,3929,2074,1855,3687,2044,1643,241,30,211,0,0,0,1,0,1,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,18,4282,2228,2054,3744,2188,1556,531,40,491,4,0,4,2,0,2,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,19,3979,2061,1918,3232,2003,1229,738,57,681,4,0,4,5,1,4,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,20,4422,2266,2156,3154,2101,1053,1258,164,1094,3,1,2,5,0,5,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,21,4121,2083,2038,2699,1828,871,1408,248,1160,2,1,1,8,4,4,4,2,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,22,4609,2385,2224,2752,1963,789,1836,418,1418,6,1,5,14,3,11,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,23,4573,2387,2186,2561,1860,701,1983,519,1464,11,3,8,16,5,11,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,24,4815,2533,2282,2411,1791,620,2365,731,1634,17,3,14,20,8,12,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,25,5427,2867,2560,2319,1761,558,3064,1094,1970,29,8,21,10,4,6,5,0,5,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,26,5334,2890,2444,2022,1545,477,3267,1333,1934,21,3,18,23,8,15,1,1,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,27,5063,2723,2340,1624,1248,376,3380,1463,1917,27,4,23,25,7,18,7,1,6,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,28,5279,2761,2518,1401,1050,351,3782,1678,2104,49,18,31,37,14,23,10,1,9,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Rural,29,4455,2434,2021,1058,793,265,3341,1628,1713,28,8,20,22,4,18,6,1,5,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,15,2559,1304,1255,2459,1278,1181,97,26,71,2,0,2,1,0,1,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,16,2489,1292,1197,2393,1264,1129,92,27,65,3,1,2,1,0,1,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,17,2478,1326,1152,2345,1301,1044,130,24,106,2,0,2,1,1,0,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,18,2588,1359,1229,2317,1332,985,265,26,239,4,1,3,2,0,2,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,19,2543,1341,1202,2180,1308,872,353,29,324,5,1,4,4,3,1,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,20,2890,1561,1329,2194,1458,736,689,102,587,5,0,5,1,1,0,1,0,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,21,2678,1462,1216,1969,1344,625,701,113,588,5,2,3,3,3,0,0,0,0,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,22,3030,1676,1354,2044,1487,557,973,184,789,6,1,5,5,4,1,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,23,2909,1590,1319,1812,1326,486,1085,259,826,6,2,4,4,3,1,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,24,3068,1585,1483,1705,1246,459,1348,335,1013,10,1,9,3,2,1,2,1,1,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,25,3465,1811,1654,1585,1178,407,1840,616,1224,14,3,11,20,14,6,6,0,6,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,26,3372,1760,1612,1337,1013,324,1997,734,1263,14,3,11,19,10,9,5,0,5,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,27,3083,1676,1407,1062,829,233,1981,835,1146,21,3,18,17,9,8,2,0,2,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,28,3420,1834,1586,962,773,189,2405,1044,1361,23,5,18,24,12,12,6,0,6,0,0,0
C-02_Appendix_Andaman_and_Nicobar_Islands,C0702A,35,000,State - ANDAMAN & NICOBAR ISLANDS,Urban,29,2824,1474,1350,672,519,153,2123,951,1172,15,2,13,12,2,10,2,0,2,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,15,1652368,861559,790809,1580465,845005,735460,67981,15578,52403,2955,647,2308,832,292,540,135,37,98,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,16,1576131,824000,752131,1491888,804479,687409,81241,18748,62493,1978,485,1493,852,245,607,172,43,129,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,17,1466112,780993,685119,1349192,760664,588528,113878,19535,94343,1754,452,1302,1081,297,784,207,45,162,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,18,1877103,960859,916244,1564618,928242,636376,306744,31497,275247,2851,637,2214,2410,427,1983,480,56,424,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,19,1522033,768896,753137,1159597,728039,431558,356357,39830,316527,3109,578,2531,2357,388,1969,613,61,552,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,20,2179306,1045844,1133462,1320368,907436,412932,842642,136187,706455,8469,1240,7229,6341,809,5532,1486,172,1314,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,21,1397179,714024,683155,835627,586979,248648,551251,125436,425815,5529,896,4633,3850,590,3260,922,123,799,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,22,1636241,823250,812991,809991,599812,210179,809999,221049,588950,8374,1211,7163,6400,968,5432,1477,210,1267,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,23,1416185,728178,688007,638571,484676,153895,761871,241121,520750,8414,1179,7235,5842,1000,4842,1487,202,1285,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,24,1503183,744401,758782,541522,421588,119934,941256,319741,621515,11377,1560,9817,7220,1207,6013,1808,305,1503,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,25,2302932,1093110,1209822,546783,437681,109102,1709493,648775,1060718,26781,3219,23562,15930,2742,13188,3945,693,3252,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,26,1473069,731964,741105,333783,269367,64416,1110628,458394,652234,17221,2147,15074,9132,1632,7500,2305,424,1881,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,27,1232153,627589,604564,230649,188774,41875,975712,435113,540599,15829,1911,13918,7950,1399,6551,2013,392,1621,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,28,1628758,780522,848236,210158,171607,38551,1378671,603439,775232,25410,2821,22589,11744,2117,9627,2775,538,2237,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Total,29,1162124,576702,585422,130979,106000,24979,999452,466283,533169,21099,2382,18717,8464,1608,6856,2130,429,1701,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,15,1104994,578647,526347,1059817,567931,491886,42572,10084,32488,1962,439,1523,561,177,384,82,16,66,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,16,1031865,544177,487688,977759,532467,445292,52197,11234,40963,1228,318,910,577,140,437,104,18,86,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,17,942837,510581,432256,864832,498212,366620,76002,11900,64102,1099,280,819,756,167,589,148,22,126,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,18,1270200,659517,610683,1039405,637564,401841,226622,21264,205358,1921,388,1533,1874,267,1607,378,34,344,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,19,984173,507071,477102,726945,478801,248144,252955,27649,225306,2022,348,1674,1776,238,1538,475,35,440,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,20,1488931,724575,764356,858877,622591,236286,617757,100439,517318,6004,839,5165,5047,583,4464,1246,123,1123,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,21,872508,459819,412689,493361,369377,123984,371847,89379,282468,3681,581,3100,2935,401,2534,684,81,603,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,22,1066231,550716,515515,487534,384091,103443,566711,164946,401765,5817,805,5012,5028,714,4314,1141,160,981,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,23,892299,471114,421185,364361,294195,70166,516530,175268,341262,5802,785,5017,4474,726,3748,1132,140,992,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,24,943308,476446,466862,298678,246435,52243,629808,227891,401917,7977,1034,6943,5495,857,4638,1350,229,1121,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,25,1566955,752957,813998,320475,268466,52009,1210735,479428,731307,19905,2394,17511,12720,2137,10583,3120,532,2588,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,26,928033,467285,460748,173373,146553,26820,733847,317752,416095,12168,1477,10691,6894,1175,5719,1751,328,1423,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,27,746879,385554,361325,112277,95928,16349,616546,287027,329519,10793,1331,9462,5846,990,4856,1417,278,1139,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,28,1051558,501132,550426,104807,88528,16279,917518,408634,508884,18204,2012,16192,8992,1567,7425,2037,391,1646,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Rural,29,702156,346214,355942,60022,49997,10025,620023,293183,326840,14463,1589,12874,6149,1149,5000,1499,296,1203,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,15,547374,282912,264462,520648,277074,243574,25409,5494,19915,993,208,785,271,115,156,53,21,32,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,16,544266,279823,264443,514129,272012,242117,29044,7514,21530,750,167,583,275,105,170,68,25,43,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,17,523275,270412,252863,484360,262452,221908,37876,7635,30241,655,172,483,325,130,195,59,23,36,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,18,606903,301342,305561,525213,290678,234535,80122,10233,69889,930,249,681,536,160,376,102,22,80,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,19,537860,261825,276035,432652,249238,183414,103402,12181,91221,1087,230,857,581,150,431,138,26,112,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,20,690375,321269,369106,461491,284845,176646,224885,35748,189137,2465,401,2064,1294,226,1068,240,49,191,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,21,524671,254205,270466,342266,217602,124664,179404,36057,143347,1848,315,1533,915,189,726,238,42,196,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,22,570010,272534,297476,322457,215721,106736,243288,56103,187185,2557,406,2151,1372,254,1118,336,50,286,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,23,523886,257064,266822,274210,190481,83729,245341,65853,179488,2612,394,2218,1368,274,1094,355,62,293,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,24,559875,267955,291920,242844,175153,67691,311448,91850,219598,3400,526,2874,1725,350,1375,458,76,382,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,25,735977,340153,395824,226308,169215,57093,498758,169347,329411,6876,825,6051,3210,605,2605,825,161,664,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,26,545036,264679,280357,160410,122814,37596,376781,140642,236139,5053,670,4383,2238,457,1781,554,96,458,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,27,485274,242035,243239,118372,92846,25526,359166,148086,211080,5036,580,4456,2104,409,1695,596,114,482,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,28,577200,279390,297810,105351,83079,22272,461153,194805,266348,7206,809,6397,2752,550,2202,738,147,591,0,0,0
C-02_Appendix_Andhra_Pradesh,C0702A,28,000,State - ANDHRA PRADESH,Urban,29,459968,230488,229480,70957,56003,14954,379429,173100,206329,6636,793,5843,2315,459,1856,631,133,498,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,15,35678,18039,17639,34012,17609,16403,1582,404,1178,54,15,39,22,7,15,8,4,4,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,16,32577,16310,16267,30926,15822,15104,1577,456,1121,34,12,22,32,17,15,8,3,5,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,17,27940,14261,13679,25799,13739,12060,2072,494,1578,31,12,19,26,12,14,12,4,8,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,18,34053,17304,16749,29845,16477,13368,4144,806,3338,38,13,25,17,5,12,9,3,6,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,19,25720,12759,12961,20560,11676,8884,5047,1043,4004,55,18,37,43,15,28,15,7,8,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,20,34641,17035,17606,23963,14260,9703,10469,2715,7754,107,28,79,76,25,51,26,7,19,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,21,24130,11860,12270,15261,9236,6025,8704,2559,6145,71,25,46,74,35,39,20,5,15,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,22,25395,12798,12597,14371,9080,5291,10827,3653,7174,89,27,62,75,32,43,33,6,27,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,23,22246,11496,10750,11315,7468,3847,10755,3985,6770,93,15,78,54,23,31,29,5,24,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,24,25284,12844,12440,10853,7320,3533,14210,5460,8750,119,30,89,62,23,39,40,11,29,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,25,32057,16172,15885,10924,7448,3476,20763,8592,12171,182,59,123,123,56,67,65,17,48,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,26,24682,12682,12000,7518,5077,2441,16876,7514,9362,152,36,116,91,42,49,45,13,32,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,27,21489,11248,10241,5574,3841,1733,15599,7315,8284,186,48,138,94,33,61,36,11,25,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,28,25450,12925,12525,5165,3582,1583,19887,9222,10665,205,47,158,131,51,80,62,23,39,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Total,29,20036,10339,9697,3472,2362,1110,16186,7861,8325,210,52,158,125,47,78,43,17,26,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,15,27029,13807,13222,25790,13490,12300,1163,295,868,47,11,36,22,7,15,7,4,3,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,16,24106,12239,11867,22921,11888,11033,1130,331,799,25,7,18,23,11,12,7,2,5,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,17,20297,10484,9813,18762,10111,8651,1485,352,1133,21,8,13,20,9,11,9,4,5,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,18,25615,12988,12627,22328,12342,9986,3232,628,2604,33,12,21,15,4,11,7,2,5,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,19,19017,9443,9574,14985,8560,6425,3939,853,3086,47,15,32,35,11,24,11,4,7,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,20,26630,13140,13490,18227,10912,7315,8226,2175,6051,92,27,65,63,20,43,22,6,16,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,21,17843,8853,8990,11074,6796,4278,6643,2008,4635,57,22,35,53,24,29,16,3,13,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,22,18723,9460,9263,10334,6583,3751,8239,2836,5403,73,23,50,50,12,38,27,6,21,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,23,16144,8259,7885,7922,5234,2688,8082,2990,5092,73,13,60,44,17,27,23,5,18,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,24,18551,9311,9240,7647,5203,2444,10715,4052,6663,102,27,75,51,18,33,36,11,25,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,25,23848,11975,11873,7885,5375,2510,15670,6494,9176,145,53,92,93,37,56,55,16,39,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,26,17984,9094,8890,5332,3617,1715,12435,5409,7026,114,30,84,68,28,40,35,10,25,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,27,15659,8109,7550,3952,2725,1227,11447,5307,6140,156,42,114,71,24,47,33,11,22,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,28,18717,9351,9366,3654,2541,1113,14768,6719,8049,157,37,120,90,34,56,48,20,28,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Rural,29,14723,7445,7278,2530,1729,801,11895,5621,6274,169,48,121,93,31,62,36,16,20,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,15,8649,4232,4417,8222,4119,4103,419,109,310,7,4,3,0,0,0,1,0,1,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,16,8471,4071,4400,8005,3934,4071,447,125,322,9,5,4,9,6,3,1,1,0,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,17,7643,3777,3866,7037,3628,3409,587,142,445,10,4,6,6,3,3,3,0,3,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,18,8438,4316,4122,7517,4135,3382,912,178,734,5,1,4,2,1,1,2,1,1,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,19,6703,3316,3387,5575,3116,2459,1108,190,918,8,3,5,8,4,4,4,3,1,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,20,8011,3895,4116,5736,3348,2388,2243,540,1703,15,1,14,13,5,8,4,1,3,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,21,6287,3007,3280,4187,2440,1747,2061,551,1510,14,3,11,21,11,10,4,2,2,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,22,6672,3338,3334,4037,2497,1540,2588,817,1771,16,4,12,25,20,5,6,0,6,0,0,0
C-02_Appendix_Arunachal_Pradesh,C0702A,12,000,State - ARUNACHAL PRADESH,Urban,23,6102,3237,2865,3393,2234,1159,2673,995,1678,20,2,18,10,6,4,6,0,6,0,0,0
