source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,All ages,28530,14731,13799,14279,7892,6387,12727,6305,6422,1492,526,966,29,8,21,3,0,3,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,0-9,5038,2585,2453,5038,2585,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,10-14,2304,1209,1095,2277,1198,1079,26,11,15,1,0,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,15-19,2426,1270,1156,2303,1246,1057,118,22,96,5,2,3,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,20-24,2593,1319,1274,1797,1084,713,781,231,550,10,2,8,5,2,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,25-29,2561,1289,1272,1074,684,390,1459,597,862,24,8,16,4,0,4,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,30-34,2526,1284,1242,595,396,199,1885,871,1014,45,17,28,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,35-39,2486,1225,1261,439,254,185,1961,938,1023,82,31,51,4,2,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,40-44,2125,1108,1017,289,173,116,1740,896,844,95,39,56,0,0,0,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,45-49,1825,951,874,176,104,72,1518,802,716,129,45,84,2,0,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,50-54,1468,767,701,103,59,44,1163,650,513,201,57,144,1,1,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,55-59,1080,604,476,61,38,23,843,508,335,173,58,115,3,0,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,60-64,715,381,334,50,25,25,469,287,182,193,68,125,3,1,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,65-69,562,280,282,30,20,10,365,213,152,164,46,118,2,1,1,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,70-74,388,221,167,16,9,7,209,141,68,160,70,90,2,1,1,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,75-79,206,120,86,6,4,2,107,81,26,92,35,57,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,80+,204,105,99,7,3,4,79,55,24,117,47,70,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,Age not stated,23,13,10,18,10,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,Less than 18,8773,4532,4241,8700,4512,4188,70,18,52,3,2,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Total,Less than 21,10291,5321,4970,10043,5264,4779,241,55,186,7,2,5,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,All ages,26715,13837,12878,13215,7358,5857,12002,5954,6048,1468,519,949,27,6,21,3,0,3,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,0-9,4737,2421,2316,4737,2421,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,10-14,2110,1124,986,2085,1113,972,24,11,13,1,0,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,15-19,2256,1194,1062,2139,1170,969,112,22,90,5,2,3,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,20-24,2328,1203,1125,1562,973,589,753,227,526,9,2,7,4,1,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,25-29,2375,1215,1160,979,637,342,1370,570,800,22,8,14,4,0,4,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,30-34,2348,1197,1151,554,369,185,1749,812,937,44,16,28,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,35-39,2329,1140,1189,425,243,182,1822,866,956,78,29,49,4,2,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,40-44,1990,1035,955,279,166,113,1616,830,786,94,39,55,0,0,0,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,45-49,1731,896,835,168,99,69,1437,753,684,124,44,80,2,0,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,50-54,1403,736,667,102,59,43,1104,620,484,197,57,140,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,55-59,1028,566,462,59,38,21,797,472,325,169,56,113,3,0,3,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,60-64,707,376,331,50,25,25,462,283,179,192,67,125,3,1,2,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,65-69,560,279,281,29,19,10,364,213,151,164,46,118,2,1,1,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,70-74,381,218,163,16,9,7,203,138,65,159,70,89,2,1,1,1,0,1,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,75-79,205,119,86,6,4,2,106,80,26,92,35,57,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,80+,204,105,99,7,3,4,79,55,24,117,47,70,1,0,1,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,Age not stated,23,13,10,18,10,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,Less than 18,8185,4243,3942,8117,4223,3894,65,18,47,3,2,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Rural,Less than 21,9565,4976,4589,9328,4919,4409,230,55,175,7,2,5,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,All ages,1815,894,921,1064,534,530,725,351,374,24,7,17,2,2,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,0-9,301,164,137,301,164,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,10-14,194,85,109,192,85,107,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,15-19,170,76,94,164,76,88,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,20-24,265,116,149,235,111,124,28,4,24,1,0,1,1,1,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,25-29,186,74,112,95,47,48,89,27,62,2,0,2,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,30-34,178,87,91,41,27,14,136,59,77,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,35-39,157,85,72,14,11,3,139,72,67,4,2,2,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,40-44,135,73,62,10,7,3,124,66,58,1,0,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,45-49,94,55,39,8,5,3,81,49,32,5,1,4,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,50-54,65,31,34,1,0,1,59,30,29,4,0,4,1,1,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,55-59,52,38,14,2,0,2,46,36,10,4,2,2,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,60-64,8,5,3,0,0,0,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,65-69,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,70-74,7,3,4,0,0,0,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,75-79,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,Less than 18,588,289,299,583,289,294,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andaman_and_Nicobar_Islands,C0602ST,35,000,State - ANDAMAN & NICOBAR ISLANDS (35),Urban,Less than 21,726,345,381,715,345,370,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,All ages,5918073,2969362,2948711,2708569,1499188,1209381,2876336,1407554,1468782,298570,52893,245677,29738,8524,21214,4860,1203,3657,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,0-9,1171482,605553,565929,1171482,605553,565929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,10-14,703736,364570,339166,690884,360007,330877,12110,4306,7804,425,127,298,281,116,165,36,14,22,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,15-19,603227,312850,290377,509816,297019,212797,91473,15401,76072,973,230,743,825,185,640,140,15,125,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,20-24,558213,267864,290349,209681,152238,57443,341469,114225,227244,3535,648,2887,2930,634,2296,598,119,479,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,25-29,541089,263374,277715,58364,44087,14277,468291,216512,251779,8711,1435,7276,4755,1127,3628,968,213,755,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,30-34,434591,217889,216702,14892,9861,5031,401027,204742,196285,12948,1844,11104,4895,1265,3630,829,177,652,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,35-39,417014,204550,212464,6676,3851,2825,385545,196506,189039,19466,2746,16720,4595,1259,3336,732,188,544,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,40-44,334121,170848,163273,3772,2023,1749,302629,164107,138522,23595,3476,20119,3617,1105,2512,508,137,371,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,45-49,280975,142426,138549,2401,1287,1114,249471,135907,113564,26204,4266,21938,2572,864,1708,327,102,225,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,50-54,209966,107302,102664,2088,1109,979,176790,100474,76316,29161,5017,24144,1721,636,1085,206,66,140,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,55-59,161686,71741,89945,1539,817,722,134015,66083,67932,25015,4421,20594,985,369,616,132,51,81,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,60-64,186799,86754,100045,2545,1187,1358,132932,76563,56369,50015,8581,41434,1160,380,780,147,43,104,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,65-69,123774,58846,64928,2242,1112,1130,82305,50210,32095,38534,7247,31287,615,251,364,78,26,52,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,70-74,78236,39773,38463,1020,499,521,45608,32475,13133,31224,6612,24612,332,170,162,52,17,35,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,75-79,27450,13167,14283,347,163,184,15795,10490,5305,11188,2467,8721,102,43,59,18,4,14,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,80+,34485,15403,19082,2010,1116,894,16876,10871,6005,15429,3352,12077,140,53,87,30,11,19,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,Age not stated,51229,26452,24777,28810,17259,11551,20000,8682,11318,2147,424,1723,213,67,146,59,20,39,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,Less than 18,2236070,1162512,1073558,2196925,1152470,1044455,37620,9575,28045,875,243,632,568,201,367,82,23,59,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Total,Less than 21,2643217,1359273,1283944,2452923,1319505,1133418,185997,38775,147222,2123,492,1631,1848,449,1399,326,52,274,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,All ages,5232129,2620892,2611237,2374953,1313405,1061548,2555885,1249741,1306144,270223,48895,221328,26698,7778,18920,4370,1073,3297,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,0-9,1041872,537643,504229,1041872,537643,504229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,10-14,614402,317941,296461,603555,314155,289400,10203,3560,6643,373,116,257,244,101,143,27,9,18,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,15-19,525562,272913,252649,443214,258841,184373,80607,13685,66922,872,208,664,742,164,578,127,15,112,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,20-24,486684,234941,251743,178943,131517,47426,301456,102153,199303,3087,583,2504,2658,582,2076,540,106,434,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,25-29,473167,230662,242505,48730,36863,11867,411642,191254,220388,7649,1331,6318,4269,1027,3242,877,187,690,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,30-34,381071,190458,190613,12608,8258,4350,351948,179201,172747,11432,1693,9739,4347,1149,3198,736,157,579,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,35-39,365992,178913,187079,5826,3330,2496,338281,171776,166505,17128,2505,14623,4093,1138,2955,664,164,500,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,40-44,295927,150143,145784,3357,1788,1569,267950,144023,123927,20923,3195,17728,3240,1009,2231,457,128,329,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,45-49,250924,126562,124362,2154,1142,1012,222878,120606,102272,23286,3930,19356,2318,795,1523,288,89,199,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,50-54,188288,95807,92481,1859,989,870,158837,89593,69244,25845,4567,21278,1562,594,968,185,64,121,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,55-59,147199,64458,82741,1376,731,645,122315,59298,63017,22504,4052,18452,890,334,556,114,43,71,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,60-64,172875,80076,92799,2249,1049,1200,123435,70651,52784,45996,7987,38009,1055,347,708,140,42,98,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,65-69,115745,55013,60732,1970,964,1006,77175,46948,30227,35954,6841,29113,571,235,336,75,25,50,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,70-74,72543,36994,35549,904,448,456,42458,30215,12243,28831,6158,22673,302,158,144,48,15,33,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,75-79,25399,12167,13232,302,148,154,14670,9697,4973,10318,2280,8038,94,39,55,15,3,12,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,80+,31183,13904,17279,1691,934,757,15197,9843,5354,14147,3072,11075,124,47,77,24,8,16,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,Age not stated,43296,22297,20999,24343,14605,9738,16833,7238,9595,1878,377,1501,189,59,130,53,18,35,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,Less than 18,1969896,1022629,947267,1936216,1014082,922134,32337,8131,24206,780,223,557,493,175,318,70,18,52,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Rural,Less than 21,2327162,1196439,1130723,2159297,1161034,998263,164031,34521,129510,1886,442,1444,1655,398,1257,293,44,249,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,All ages,685944,348470,337474,333616,185783,147833,320451,157813,162638,28347,3998,24349,3040,746,2294,490,130,360,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,0-9,129610,67910,61700,129610,67910,61700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,10-14,89334,46629,42705,87329,45852,41477,1907,746,1161,52,11,41,37,15,22,9,5,4,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,15-19,77665,39937,37728,66602,38178,28424,10866,1716,9150,101,22,79,83,21,62,13,0,13,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,20-24,71529,32923,38606,30738,20721,10017,40013,12072,27941,448,65,383,272,52,220,58,13,45,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,25-29,67922,32712,35210,9634,7224,2410,56649,25258,31391,1062,104,958,486,100,386,91,26,65,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,30-34,53520,27431,26089,2284,1603,681,49079,25541,23538,1516,151,1365,548,116,432,93,20,73,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,35-39,51022,25637,25385,850,521,329,47264,24730,22534,2338,241,2097,502,121,381,68,24,44,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,40-44,38194,20705,17489,415,235,180,34679,20084,14595,2672,281,2391,377,96,281,51,9,42,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,45-49,30051,15864,14187,247,145,102,26593,15301,11292,2918,336,2582,254,69,185,39,13,26,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,50-54,21678,11495,10183,229,120,109,17953,10881,7072,3316,450,2866,159,42,117,21,2,19,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,55-59,14487,7283,7204,163,86,77,11700,6785,4915,2511,369,2142,95,35,60,18,8,10,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,60-64,13924,6678,7246,296,138,158,9497,5912,3585,4019,594,3425,105,33,72,7,1,6,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,65-69,8029,3833,4196,272,148,124,5130,3262,1868,2580,406,2174,44,16,28,3,1,2,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,70-74,5693,2779,2914,116,51,65,3150,2260,890,2393,454,1939,30,12,18,4,2,2,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,75-79,2051,1000,1051,45,15,30,1125,793,332,870,187,683,8,4,4,3,1,2,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,80+,3302,1499,1803,319,182,137,1679,1028,651,1282,280,1002,16,6,10,6,3,3,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,Age not stated,7933,4155,3778,4467,2654,1813,3167,1444,1723,269,47,222,24,8,16,6,2,4,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,Less than 18,266174,139883,126291,260709,138388,122321,5283,1444,3839,95,20,75,75,26,49,12,5,7,0,0,0
C-02_(ST)_Andhra_Pradesh,C0602ST,28,000,State - ANDHRA PRADESH (28),Urban,Less than 21,316055,162834,153221,293626,158471,135155,21966,4254,17712,237,50,187,193,51,142,33,8,25,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,000,State - ARUNACHAL PRADESH (12),Total,All ages,951821,468390,483431,549553,285905,263648,365430,173867,191563,31927,6886,25041,3512,1264,2248,1399,468,931,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,000,State - ARUNACHAL PRADESH (12),Total,0-9,225240,113850,111390,225240,113850,111390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,000,State - ARUNACHAL PRADESH (12),Total,10-14,132453,66071,66382,129966,65269,64697,2280,720,1560,111,36,75,78,37,41,18,9,9,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,000,State - ARUNACHAL PRADESH (12),Total,15-19,113716,55953,57763,103742,53708,50034,9660,2130,7530,167,56,111,104,41,63,43,18,25,0,0,0
C-02_(ST)_Arunachal_Pradesh,C0602ST,12,000,State - ARUNACHAL PRADESH (12),Total,20-24,86742,40305,46437,51171,29123,22048,34874,10975,23899,356,89,267,235,90,145,106,28,78,0,0,0
